"scenario","days","rep","iter","n_reports","n_factors","converged","hypothesis","sign","truth","est","lo","hi","p_positive"
"null",365,12,500,890,23,FALSE,"null:sleep_efficiency",1,0,-0.0037,-0.0835,0.0509,0.385
"null",365,12,500,890,23,FALSE,"null:hrv_ms",1,0,0.0028,-0.0486,0.0845,0.589
"null",365,12,500,890,23,FALSE,"null:resting_hr",1,0,-5e-04,-0.0719,0.056,0.471
"null",365,12,500,890,23,FALSE,"null:skin_temp_dev_c",1,0,-0.0027,-0.0943,0.0519,0.414
"null",365,12,500,890,23,FALSE,"null:exercise_min",1,0,0.0037,-0.0483,0.0858,0.6045
"null",365,12,500,890,23,FALSE,"null:outdoor_min",1,0,-0.0012,-0.0795,0.0586,0.4605
"null",365,12,500,890,23,FALSE,"null:caffeine_mg",1,0,1e-04,-0.0642,0.0693,0.504
"null",365,12,500,890,23,FALSE,"null:alcohol_units",1,0,-0.0034,-0.0981,0.0438,0.3845
"null",365,12,500,890,23,FALSE,"null:work_day",1,0,-2e-04,-0.0781,0.0635,0.491
"null",365,12,500,890,23,FALSE,"null:travel",1,0,0.0054,-0.0451,0.0989,0.6445
"null",365,12,500,890,23,FALSE,"null:sick",1,0,0.0034,-0.0445,0.0891,0.606
"null",365,12,500,890,23,FALSE,"null:temp_mean_c",1,0,-3e-04,-0.0657,0.0683,0.4865
"null",365,12,500,890,23,FALSE,"null:precipitation_mm",1,0,0.0018,-0.047,0.0809,0.5685
"null",365,12,500,890,23,FALSE,"null:sunshine_hours",1,0,0.0021,-0.0503,0.0818,0.567
"null",365,12,500,890,23,FALSE,"null:daylight_hours",1,0,-0.002,-0.0862,0.0575,0.432
"null",365,12,500,890,23,FALSE,"null:pm25",1,0,0.0015,-0.0526,0.0703,0.5535
"null",365,12,500,890,23,FALSE,"null:indoor_pm25",1,0,6e-04,-0.0673,0.0774,0.5205
"null",365,12,500,890,23,FALSE,"null:indoor_voc",1,0,-0.0041,-0.1038,0.0452,0.378
"null",365,12,500,890,23,FALSE,"H5",1,0,0.0992,-0.2596,0.3898,0.737
"null",365,13,500,891,23,FALSE,"H1",1,0,0.0116,-0.0636,0.1232,0.653
"null",365,13,500,891,23,FALSE,"H2",1,0,0.0206,-0.0462,0.1746,0.727
"null",365,13,500,891,23,FALSE,"H3a",-1,0,-0.0382,-0.1973,0.0301,0.185
"null",365,13,500,891,23,FALSE,"H3b",-1,0,0.0068,-0.0758,0.1242,0.593
"null",365,13,500,891,23,FALSE,"H4",1,0,0.0161,-0.0557,0.141,0.6925
"null",365,13,500,891,23,FALSE,"null:sleep_efficiency",1,0,0.0082,-0.0691,0.1158,0.631
"null",365,13,500,891,23,FALSE,"null:hrv_ms",1,0,0.0405,-0.0298,0.1845,0.832
"null",365,13,500,891,23,FALSE,"null:resting_hr",1,0,-0.0024,-0.0939,0.0869,0.464
"null",365,13,500,891,23,FALSE,"null:skin_temp_dev_c",1,0,0.0187,-0.0544,0.1274,0.716
"null",365,13,500,891,23,FALSE,"null:exercise_min",1,0,-0.0049,-0.1208,0.0788,0.422
"null",365,13,500,891,23,FALSE,"null:outdoor_min",1,0,-0.0167,-0.139,0.0635,0.317
"null",365,13,500,891,23,FALSE,"null:caffeine_mg",1,0,-0.0044,-0.1111,0.0718,0.4365
"null",365,13,500,891,23,FALSE,"null:alcohol_units",1,0,-0.0023,-0.1106,0.0862,0.456
"null",365,13,500,891,23,FALSE,"null:work_day",1,0,-2e-04,-0.1058,0.099,0.4935
"null",365,13,500,891,23,FALSE,"null:travel",1,0,-0.0161,-0.1323,0.0571,0.311
"null",365,13,500,891,23,FALSE,"null:sick",1,0,-0.0237,-0.1511,0.0459,0.2475
"null",365,13,500,891,23,FALSE,"null:temp_mean_c",1,0,-0.0177,-0.1489,0.0604,0.306
"null",365,13,500,891,23,FALSE,"null:precipitation_mm",1,0,-0.017,-0.1335,0.0537,0.3025
"null",365,13,500,891,23,FALSE,"null:sunshine_hours",1,0,0.0209,-0.044,0.1544,0.7405
"null",365,13,500,891,23,FALSE,"null:daylight_hours",1,0,-0.0179,-0.1494,0.0561,0.2905
"null",365,13,500,891,23,FALSE,"null:pm25",1,0,0.0242,-0.0418,0.1502,0.7605
"null",365,13,500,891,23,FALSE,"null:indoor_pm25",1,0,0.0064,-0.0739,0.1221,0.5935
"null",365,13,500,891,23,FALSE,"null:indoor_voc",1,0,0.0185,-0.0532,0.1519,0.7165
"null",365,13,500,891,23,FALSE,"H5",1,0,0.142,-0.3566,0.5597,0.7465
"null",365,14,500,866,23,FALSE,"H1",1,0,0.0478,-0.0421,0.1828,0.825
"null",365,14,500,866,23,FALSE,"H2",1,0,-0.0241,-0.1473,0.0734,0.2955
"null",365,14,500,866,23,FALSE,"H3a",-1,0,0.0048,-0.1021,0.1246,0.5665
"null",365,14,500,866,23,FALSE,"H3b",-1,0,0.083,-0.0183,0.2621,0.927
"null",365,14,500,866,23,FALSE,"H4",1,0,0.0031,-0.1033,0.1269,0.531
"null",365,14,500,866,23,FALSE,"null:sleep_efficiency",1,0,-0.0014,-0.1112,0.094,0.479
"null",365,14,500,866,23,FALSE,"null:hrv_ms",1,0,0.0217,-0.0665,0.139,0.693
"null",365,14,500,866,23,FALSE,"null:resting_hr",1,0,-0.036,-0.1594,0.0511,0.2145
"null",365,14,500,866,23,FALSE,"null:skin_temp_dev_c",1,0,0.0247,-0.0599,0.1337,0.727
"null",365,14,500,866,23,FALSE,"null:exercise_min",1,0,0.0152,-0.0754,0.144,0.6375
"null",365,14,500,866,23,FALSE,"null:outdoor_min",1,0,-0.0416,-0.1805,0.0422,0.1895
"null",365,14,500,866,23,FALSE,"null:caffeine_mg",1,0,-0.0019,-0.1132,0.105,0.479
"null",365,14,500,866,23,FALSE,"null:alcohol_units",1,0,0.0064,-0.0989,0.1299,0.573
"null",365,14,500,866,23,FALSE,"null:work_day",1,0,0.0397,-0.061,0.2157,0.775
"null",365,14,500,866,23,FALSE,"null:travel",1,0,-0.0257,-0.1656,0.0673,0.274
"null",365,14,500,866,23,FALSE,"null:sick",1,0,0.005,-0.1014,0.1234,0.5565
"null",365,14,500,866,23,FALSE,"null:temp_mean_c",1,0,-0.0045,-0.1262,0.1226,0.45
"null",365,14,500,866,23,FALSE,"null:precipitation_mm",1,0,9e-04,-0.0994,0.0968,0.515
"null",365,14,500,866,23,FALSE,"null:sunshine_hours",1,0,-0.0253,-0.1413,0.0657,0.266
"null",365,14,500,866,23,FALSE,"null:daylight_hours",1,0,-0.0208,-0.1447,0.0967,0.3115
"null",365,14,500,866,23,FALSE,"null:pm25",1,0,-0.0688,-0.1984,0.0228,0.0905
"null",365,14,500,866,23,FALSE,"null:indoor_pm25",1,0,0.049,-0.0408,0.1917,0.8415
"null",365,14,500,866,23,FALSE,"null:indoor_voc",1,0,0.0235,-0.065,0.1607,0.682
"null",365,14,500,866,23,FALSE,"H5",1,0,0.0646,-0.5615,0.6474,0.5995
"null",365,15,500,892,23,FALSE,"H1",1,0,-0.0104,-0.1229,0.0274,0.299
"null",365,15,500,892,23,FALSE,"H2",1,0,2e-04,-0.0659,0.0671,0.5075
"null",365,15,500,892,23,FALSE,"H3a",-1,0,-0.0037,-0.091,0.0486,0.4035
"null",365,15,500,892,23,FALSE,"H3b",-1,0,-0.0061,-0.1089,0.0363,0.341
"null",365,15,500,892,23,FALSE,"H4",1,0,-6e-04,-0.0749,0.0543,0.4755
"null",365,15,500,892,23,FALSE,"null:sleep_efficiency",1,0,0.003,-0.0422,0.0898,0.5965
"null",365,15,500,892,23,FALSE,"null:hrv_ms",1,0,0.0021,-0.0493,0.0745,0.564
"null",365,15,500,892,23,FALSE,"null:resting_hr",1,0,0,-0.0628,0.0632,0.501
"null",365,15,500,892,23,FALSE,"null:skin_temp_dev_c",1,0,0.0021,-0.0553,0.081,0.5725
"null",365,15,500,892,23,FALSE,"null:exercise_min",1,0,-0.0016,-0.079,0.0513,0.4445
"null",365,15,500,892,23,FALSE,"null:outdoor_min",1,0,0.005,-0.0392,0.0914,0.6365
"null",365,15,500,892,23,FALSE,"null:caffeine_mg",1,0,-3e-04,-0.0684,0.0648,0.487
"null",365,15,500,892,23,FALSE,"null:alcohol_units",1,0,0.0089,-0.0304,0.125,0.706
"null",365,15,500,892,23,FALSE,"null:work_day",1,0,0.0011,-0.0644,0.0801,0.541
"null",365,15,500,892,23,FALSE,"null:travel",1,0,1e-04,-0.0622,0.0707,0.5075
"null",365,15,500,892,23,FALSE,"null:sick",1,0,-0.0014,-0.0727,0.0581,0.443
"null",365,15,500,892,23,FALSE,"null:temp_mean_c",1,0,7e-04,-0.065,0.0668,0.5275
"null",365,15,500,892,23,FALSE,"null:precipitation_mm",1,0,0.0019,-0.0548,0.0744,0.559
"null",365,15,500,892,23,FALSE,"null:sunshine_hours",1,0,0.0043,-0.0449,0.0873,0.6185
"null",365,15,500,892,23,FALSE,"null:daylight_hours",1,0,-4e-04,-0.074,0.0653,0.484
"null",365,15,500,892,23,FALSE,"null:pm25",1,0,0.0028,-0.0449,0.0754,0.584
"null",365,15,500,892,23,FALSE,"null:indoor_pm25",1,0,0.0067,-0.0346,0.0995,0.6625
"null",365,15,500,892,23,FALSE,"null:indoor_voc",1,0,-0.0045,-0.0954,0.0433,0.375
"null",365,15,500,892,23,FALSE,"H5",1,0,0.4225,0.055,0.6826,0.988
"null",365,16,500,870,23,FALSE,"H1",1,0,-3e-04,-0.0691,0.0758,0.483
"null",365,16,500,870,23,FALSE,"H2",1,0,-0.0123,-0.1222,0.0359,0.287
"null",365,16,500,870,23,FALSE,"H3a",-1,0,-0.0013,-0.0796,0.0622,0.454
"null",365,16,500,870,23,FALSE,"H3b",-1,0,7e-04,-0.0742,0.0721,0.5275
"null",365,16,500,870,23,FALSE,"H4",1,0,0.0059,-0.0489,0.1046,0.6235
"null",365,16,500,870,23,FALSE,"null:sleep_efficiency",1,0,0.0015,-0.0553,0.0813,0.544
"null",365,16,500,870,23,FALSE,"null:hrv_ms",1,0,-0.002,-0.0815,0.0543,0.435
"null",365,16,500,870,23,FALSE,"null:resting_hr",1,0,0.0277,-0.0183,0.1869,0.82
"null",365,16,500,870,23,FALSE,"null:skin_temp_dev_c",1,0,-0.0015,-0.08,0.0568,0.4465
"null",365,16,500,870,23,FALSE,"null:exercise_min",1,0,-0.0028,-0.0917,0.0608,0.4125
"null",365,16,500,870,23,FALSE,"null:outdoor_min",1,0,-0.0046,-0.098,0.0507,0.3745
"null",365,16,500,870,23,FALSE,"null:caffeine_mg",1,0,-0.0056,-0.1022,0.0491,0.3665
"null",365,16,500,870,23,FALSE,"null:alcohol_units",1,0,-0.0124,-0.1325,0.039,0.2845
"null",365,16,500,870,23,FALSE,"null:work_day",1,0,0,-0.0801,0.0915,0.4985
"null",365,16,500,870,23,FALSE,"null:travel",1,0,9e-04,-0.0685,0.0817,0.5315
"null",365,16,500,870,23,FALSE,"null:sick",1,0,0.003,-0.0556,0.0889,0.5875
"null",365,16,500,870,23,FALSE,"null:temp_mean_c",1,0,1e-04,-0.0673,0.0783,0.504
"null",365,16,500,870,23,FALSE,"null:precipitation_mm",1,0,-0.0044,-0.094,0.0534,0.3815
"null",365,16,500,870,23,FALSE,"null:sunshine_hours",1,0,-0.001,-0.0735,0.0666,0.471
"null",365,16,500,870,23,FALSE,"null:daylight_hours",1,0,6e-04,-0.0745,0.0793,0.5255
"null",365,16,500,870,23,FALSE,"null:pm25",1,0,-2e-04,-0.0791,0.0642,0.488
"null",365,16,500,870,23,FALSE,"null:indoor_pm25",1,0,4e-04,-0.0626,0.0698,0.5205
"null",365,16,500,870,23,FALSE,"null:indoor_voc",1,0,0.0013,-0.0599,0.0855,0.5485
"null",365,16,500,870,23,FALSE,"H5",1,0,-0.1499,-0.564,0.3129,0.252
"null",365,17,500,881,23,FALSE,"H1",1,0,7e-04,-0.0513,0.0626,0.537
"null",365,17,500,881,23,FALSE,"H2",1,0,7e-04,-0.0553,0.068,0.5305
"null",365,17,500,881,23,FALSE,"H3a",-1,0,0.0036,-0.0479,0.0818,0.612
"null",365,17,500,881,23,FALSE,"H3b",-1,0,8e-04,-0.0644,0.0656,0.54
"null",365,17,500,881,23,FALSE,"H4",1,0,0.0038,-0.0434,0.0935,0.62
"null",365,17,500,881,23,FALSE,"null:sleep_efficiency",1,0,1e-04,-0.0601,0.0634,0.507
"null",365,17,500,881,23,FALSE,"null:hrv_ms",1,0,-0.0098,-0.1069,0.0261,0.288
"null",365,17,500,881,23,FALSE,"null:resting_hr",1,0,0.0015,-0.0566,0.0722,0.5655
"null",365,17,500,881,23,FALSE,"null:skin_temp_dev_c",1,0,-3e-04,-0.0584,0.0555,0.482
"null",365,17,500,881,23,FALSE,"null:exercise_min",1,0,1e-04,-0.0668,0.055,0.5035
"null",365,17,500,881,23,FALSE,"null:outdoor_min",1,0,-1e-04,-0.0629,0.0581,0.4895
"null",365,17,500,881,23,FALSE,"null:caffeine_mg",1,0,0.0066,-0.0399,0.097,0.661
"null",365,17,500,881,23,FALSE,"null:alcohol_units",1,0,-0.0018,-0.0799,0.0504,0.435
"null",365,17,500,881,23,FALSE,"null:work_day",1,0,-0.0016,-0.0861,0.0541,0.4305
"null",365,17,500,881,23,FALSE,"null:travel",1,0,0.0015,-0.0501,0.0757,0.56
"null",365,17,500,881,23,FALSE,"null:sick",1,0,7e-04,-0.0607,0.067,0.538
"null",365,17,500,881,23,FALSE,"null:temp_mean_c",1,0,-3e-04,-0.0682,0.0563,0.4825
"null",365,17,500,881,23,FALSE,"null:precipitation_mm",1,0,3e-04,-0.0543,0.0577,0.52
"null",365,17,500,881,23,FALSE,"null:sunshine_hours",1,0,-0.0012,-0.0642,0.0534,0.445
"null",365,17,500,881,23,FALSE,"null:daylight_hours",1,0,-2e-04,-0.0601,0.0609,0.4865
"null",365,17,500,881,23,FALSE,"null:pm25",1,0,0.0169,-0.0183,0.125,0.789
"null",365,17,500,881,23,FALSE,"null:indoor_pm25",1,0,0.002,-0.0465,0.0816,0.5835
"null",365,17,500,881,23,FALSE,"null:indoor_voc",1,0,-0.0043,-0.0864,0.0374,0.3725
"null",365,17,500,881,23,FALSE,"H5",1,0,-0.0486,-0.6549,0.5975,0.4365
"null",365,18,500,877,23,FALSE,"H1",1,0,-5e-04,-0.0734,0.0534,0.471
"null",365,18,500,877,23,FALSE,"H2",1,0,0.0013,-0.0535,0.0743,0.5545
"null",365,18,500,877,23,FALSE,"H3a",-1,0,4e-04,-0.0585,0.0554,0.52
"null",365,18,500,877,23,FALSE,"H3b",-1,0,-1e-04,-0.0613,0.0583,0.4945
"null",365,18,500,877,23,FALSE,"H4",1,0,0.001,-0.0494,0.0702,0.546
"null",365,18,500,877,23,FALSE,"null:sleep_efficiency",1,0,0.009,-0.0255,0.1175,0.722
"null",365,18,500,877,23,FALSE,"null:hrv_ms",1,0,-0.0026,-0.0848,0.0433,0.414
"null",365,18,500,877,23,FALSE,"null:resting_hr",1,0,0.0019,-0.049,0.0707,0.564
"null",365,18,500,877,23,FALSE,"null:skin_temp_dev_c",1,0,-0.0011,-0.0716,0.0508,0.45
"null",365,18,500,877,23,FALSE,"null:exercise_min",1,0,4e-04,-0.0548,0.0622,0.523
"null",365,18,500,877,23,FALSE,"null:outdoor_min",1,0,-0.005,-0.1019,0.037,0.3555
"null",365,18,500,877,23,FALSE,"null:caffeine_mg",1,0,0.0054,-0.0375,0.1014,0.6475
"null",365,18,500,877,23,FALSE,"null:alcohol_units",1,0,7e-04,-0.0593,0.0689,0.5325
"null",365,18,500,877,23,FALSE,"null:work_day",1,0,-7e-04,-0.0736,0.0584,0.4735
"null",365,18,500,877,23,FALSE,"null:travel",1,0,-0.0039,-0.0944,0.0379,0.378
"null",365,18,500,877,23,FALSE,"null:sick",1,0,-4e-04,-0.0652,0.056,0.485
"null",365,18,500,877,23,FALSE,"null:temp_mean_c",1,0,0.0016,-0.0437,0.0815,0.5625
"null",365,18,500,877,23,FALSE,"null:precipitation_mm",1,0,-0.0024,-0.0814,0.0462,0.4125
"null",365,18,500,877,23,FALSE,"null:sunshine_hours",1,0,8e-04,-0.0525,0.0674,0.537
"null",365,18,500,877,23,FALSE,"null:daylight_hours",1,0,-3e-04,-0.0649,0.0595,0.4805
"null",365,18,500,877,23,FALSE,"null:pm25",1,0,-0.0035,-0.0749,0.0428,0.3835
"null",365,18,500,877,23,FALSE,"null:indoor_pm25",1,0,0.0039,-0.0436,0.0887,0.614
"null",365,18,500,877,23,FALSE,"null:indoor_voc",1,0,-0.0048,-0.1068,0.0346,0.351
"null",365,18,500,877,23,FALSE,"H5",1,0,-0.1693,-0.6267,0.4687,0.2585
"null",365,19,500,871,23,FALSE,"H1",1,0,0.0221,-0.0473,0.1554,0.741
"null",365,19,500,871,23,FALSE,"H2",1,0,-0.0032,-0.0988,0.0818,0.434
"null",365,19,500,871,23,FALSE,"H3a",-1,0,-0.0265,-0.1803,0.0381,0.226
"null",365,19,500,871,23,FALSE,"H3b",-1,0,-0.0118,-0.1303,0.0636,0.341
"null",365,19,500,871,23,FALSE,"H4",1,0,0.0034,-0.0878,0.1094,0.562
"null",365,19,500,871,23,FALSE,"null:sleep_efficiency",1,0,0.0165,-0.055,0.128,0.695
"null",365,19,500,871,23,FALSE,"null:hrv_ms",1,0,0.0112,-0.0657,0.125,0.65
"null",365,19,500,871,23,FALSE,"null:resting_hr",1,0,0.0087,-0.0683,0.1155,0.6275
"null",365,19,500,871,23,FALSE,"null:skin_temp_dev_c",1,0,0.0041,-0.0798,0.1002,0.5835
"null",365,19,500,871,23,FALSE,"null:exercise_min",1,0,-0.0072,-0.1306,0.075,0.3975
"null",365,19,500,871,23,FALSE,"null:outdoor_min",1,0,-0.0128,-0.1362,0.0597,0.3325
"null",365,19,500,871,23,FALSE,"null:caffeine_mg",1,0,-0.0082,-0.1212,0.0675,0.3805
"null",365,19,500,871,23,FALSE,"null:alcohol_units",1,0,-0.0028,-0.1157,0.088,0.449
"null",365,19,500,871,23,FALSE,"null:work_day",1,0,0.0066,-0.0814,0.1305,0.5985
"null",365,19,500,871,23,FALSE,"null:travel",1,0,-0.0214,-0.1738,0.0403,0.263
"null",365,19,500,871,23,FALSE,"null:sick",1,0,0.0206,-0.0548,0.184,0.7405
"null",365,19,500,871,23,FALSE,"null:temp_mean_c",1,0,0.0035,-0.0876,0.1264,0.5585
"null",365,19,500,871,23,FALSE,"null:precipitation_mm",1,0,0.029,-0.0358,0.1728,0.781
"null",365,19,500,871,23,FALSE,"null:sunshine_hours",1,0,0.0017,-0.0841,0.1069,0.5435
"null",365,19,500,871,23,FALSE,"null:daylight_hours",1,0,2e-04,-0.1004,0.1124,0.511
"null",365,19,500,871,23,FALSE,"null:pm25",1,0,-0.0297,-0.1758,0.0326,0.2015
"null",365,19,500,871,23,FALSE,"null:indoor_pm25",1,0,0.0111,-0.0734,0.1313,0.645
"null",365,19,500,871,23,FALSE,"null:indoor_voc",1,0,-0.005,-0.122,0.0854,0.4095
"null",365,19,500,871,23,FALSE,"H5",1,0,0.2114,-0.1724,0.564,0.8715
"null",365,20,500,900,23,FALSE,"H1",1,0,0.002,-0.045,0.0824,0.58
"null",365,20,500,900,23,FALSE,"H2",1,0,1e-04,-0.0569,0.061,0.509
"null",365,20,500,900,23,FALSE,"H3a",-1,0,-2e-04,-0.0657,0.05,0.483
"null",365,20,500,900,23,FALSE,"H3b",-1,0,-2e-04,-0.0624,0.0542,0.492
"null",365,20,500,900,23,FALSE,"H4",1,0,-3e-04,-0.0614,0.0559,0.4825
"null",365,20,500,900,23,FALSE,"null:sleep_efficiency",1,0,-1e-04,-0.0542,0.0606,0.4935
"null",365,20,500,900,23,FALSE,"null:hrv_ms",1,0,-0.0029,-0.0803,0.0352,0.387
"null",365,20,500,900,23,FALSE,"null:resting_hr",1,0,-0.0016,-0.0734,0.0481,0.423
"null",365,20,500,900,23,FALSE,"null:skin_temp_dev_c",1,0,0.0013,-0.0488,0.0737,0.5545
"null",365,20,500,900,23,FALSE,"null:exercise_min",1,0,-7e-04,-0.0669,0.0541,0.4615
"null",365,20,500,900,23,FALSE,"null:outdoor_min",1,0,-0.003,-0.0925,0.0397,0.3905
"null",365,20,500,900,23,FALSE,"null:caffeine_mg",1,0,1e-04,-0.0593,0.0578,0.507
"null",365,20,500,900,23,FALSE,"null:alcohol_units",1,0,-2e-04,-0.0611,0.0578,0.4875
"null",365,20,500,900,23,FALSE,"null:work_day",1,0,-0.0022,-0.0833,0.0443,0.4075
"null",365,20,500,900,23,FALSE,"null:travel",1,0,0.0031,-0.0369,0.0889,0.613
"null",365,20,500,900,23,FALSE,"null:sick",1,0,0.0046,-0.0332,0.0993,0.6525
"null",365,20,500,900,23,FALSE,"null:temp_mean_c",1,0,-1e-04,-0.0578,0.0602,0.4885
"null",365,20,500,900,23,FALSE,"null:precipitation_mm",1,0,-0.001,-0.058,0.0471,0.4465
"null",365,20,500,900,23,FALSE,"null:sunshine_hours",1,0,-0.0024,-0.0824,0.0412,0.4085
"null",365,20,500,900,23,FALSE,"null:daylight_hours",1,0,-1e-04,-0.0562,0.0639,0.497
"null",365,20,500,900,23,FALSE,"null:pm25",1,0,-0.0011,-0.0649,0.0467,0.432
"null",365,20,500,900,23,FALSE,"null:indoor_pm25",1,0,-0.0026,-0.0806,0.0419,0.3965
"null",365,20,500,900,23,FALSE,"null:indoor_voc",1,0,-1e-04,-0.0586,0.0564,0.494
"null",365,20,500,900,23,FALSE,"H5",1,0,-0.0223,-0.3745,0.3129,0.4425
"null",365,21,500,864,23,FALSE,"H1",1,0,0.0074,-0.0423,0.1055,0.682
"null",365,21,500,864,23,FALSE,"H2",1,0,-4e-04,-0.078,0.0632,0.479
"null",365,21,500,864,23,FALSE,"H3a",-1,0,5e-04,-0.0675,0.0802,0.516
"null",365,21,500,864,23,FALSE,"H3b",-1,0,0.0096,-0.0425,0.1164,0.6815
"null",365,21,500,864,23,FALSE,"H4",1,0,0,-0.071,0.0695,0.4975
"null",365,21,500,864,23,FALSE,"null:sleep_efficiency",1,0,0.0047,-0.0496,0.0875,0.636
"null",365,21,500,864,23,FALSE,"null:hrv_ms",1,0,-0.0069,-0.0951,0.0378,0.3435
"null",365,21,500,864,23,FALSE,"null:resting_hr",1,0,6e-04,-0.0627,0.0673,0.527
"null",365,21,500,864,23,FALSE,"null:skin_temp_dev_c",1,0,0.0052,-0.0447,0.095,0.6295
"null",365,21,500,864,23,FALSE,"null:exercise_min",1,0,-0.0029,-0.0841,0.0523,0.4215
"null",365,21,500,864,23,FALSE,"null:outdoor_min",1,0,0.0114,-0.0315,0.1309,0.7215
"null",365,21,500,864,23,FALSE,"null:caffeine_mg",1,0,0.0018,-0.0594,0.0865,0.5565
"null",365,21,500,864,23,FALSE,"null:alcohol_units",1,0,-0.0103,-0.1253,0.0336,0.2935
"null",365,21,500,864,23,FALSE,"null:work_day",1,0,0.0058,-0.0471,0.1136,0.639
"null",365,21,500,864,23,FALSE,"null:travel",1,0,-0.0021,-0.0913,0.0584,0.4285
"null",365,21,500,864,23,FALSE,"null:sick",1,0,0.0076,-0.0376,0.1215,0.6685
"null",365,21,500,864,23,FALSE,"null:temp_mean_c",1,0,-0.0029,-0.0905,0.0551,0.4135
"null",365,21,500,864,23,FALSE,"null:precipitation_mm",1,0,0.0029,-0.0525,0.083,0.579
"null",365,21,500,864,23,FALSE,"null:sunshine_hours",1,0,-0.0021,-0.0897,0.0557,0.431
"null",365,21,500,864,23,FALSE,"null:daylight_hours",1,0,-8e-04,-0.0723,0.0599,0.469
"null",365,21,500,864,23,FALSE,"null:pm25",1,0,0,-0.0619,0.065,0.5015
"null",365,21,500,864,23,FALSE,"null:indoor_pm25",1,0,-0.0071,-0.1066,0.0406,0.3215
"null",365,21,500,864,23,FALSE,"null:indoor_voc",1,0,6e-04,-0.0652,0.0723,0.52
"null",365,21,500,864,23,FALSE,"H5",1,0,0.131,-0.5509,0.5898,0.693
"null",365,22,500,865,23,FALSE,"H1",1,0,3e-04,-0.056,0.0608,0.5175
"null",365,22,500,865,23,FALSE,"H2",1,0,-3e-04,-0.0579,0.0615,0.477
"null",365,22,500,865,23,FALSE,"H3a",-1,0,0.0015,-0.0508,0.0727,0.5675
"null",365,22,500,865,23,FALSE,"H3b",-1,0,0,-0.0591,0.0611,0.502
"null",365,22,500,865,23,FALSE,"H4",1,0,-0.0013,-0.0841,0.0481,0.4355
"null",365,22,500,865,23,FALSE,"null:sleep_efficiency",1,0,1e-04,-0.0555,0.0642,0.5085
"null",365,22,500,865,23,FALSE,"null:hrv_ms",1,0,-0.0028,-0.0786,0.0333,0.376
"null",365,22,500,865,23,FALSE,"null:resting_hr",1,0,1e-04,-0.0545,0.0675,0.5135
"null",365,22,500,865,23,FALSE,"null:skin_temp_dev_c",1,0,6e-04,-0.0465,0.0657,0.5335
"null",365,22,500,865,23,FALSE,"null:exercise_min",1,0,-6e-04,-0.0699,0.0523,0.464
"null",365,22,500,865,23,FALSE,"null:outdoor_min",1,0,-0.0029,-0.0885,0.0347,0.386
"null",365,22,500,865,23,FALSE,"null:caffeine_mg",1,0,-0.002,-0.0752,0.0483,0.409
"null",365,22,500,865,23,FALSE,"null:alcohol_units",1,0,0.0023,-0.0439,0.0888,0.602
"null",365,22,500,865,23,FALSE,"null:work_day",1,0,-1e-04,-0.0689,0.0606,0.4885
"null",365,22,500,865,23,FALSE,"null:travel",1,0,-0.0012,-0.0726,0.0502,0.4425
"null",365,22,500,865,23,FALSE,"null:sick",1,0,7e-04,-0.0506,0.0661,0.5475
"null",365,22,500,865,23,FALSE,"null:temp_mean_c",1,0,0.0011,-0.0458,0.0747,0.555
"null",365,22,500,865,23,FALSE,"null:precipitation_mm",1,0,0.001,-0.0502,0.0723,0.558
"null",365,22,500,865,23,FALSE,"null:sunshine_hours",1,0,-0.0037,-0.096,0.0348,0.3705
"null",365,22,500,865,23,FALSE,"null:daylight_hours",1,0,8e-04,-0.0506,0.0767,0.5565
"null",365,22,500,865,23,FALSE,"null:pm25",1,0,0,-0.058,0.0599,0.5035
"null",365,22,500,865,23,FALSE,"null:indoor_pm25",1,0,0.0024,-0.0365,0.0861,0.6045
"null",365,22,500,865,23,FALSE,"null:indoor_voc",1,0,0.0015,-0.0481,0.0766,0.571
"null",365,22,500,865,23,FALSE,"H5",1,0,0.1688,-0.1245,0.4678,0.8675
"null",365,23,500,878,23,FALSE,"H1",1,0,-0.0022,-0.0805,0.0396,0.4125
"null",365,23,500,878,23,FALSE,"H2",1,0,0.0019,-0.0524,0.0792,0.572
"null",365,23,500,878,23,FALSE,"H3a",-1,0,-0.0083,-0.1234,0.0282,0.2845
"null",365,23,500,878,23,FALSE,"H3b",-1,0,6e-04,-0.0567,0.0692,0.5335
"null",365,23,500,878,23,FALSE,"H4",1,0,-2e-04,-0.0646,0.0592,0.482
"null",365,23,500,878,23,FALSE,"null:sleep_efficiency",1,0,0.0013,-0.0457,0.0652,0.5605
"null",365,23,500,878,23,FALSE,"null:hrv_ms",1,0,-0.0012,-0.0704,0.0492,0.453
"null",365,23,500,878,23,FALSE,"null:resting_hr",1,0,0.0038,-0.0363,0.0896,0.639
"null",365,23,500,878,23,FALSE,"null:skin_temp_dev_c",1,0,-3e-04,-0.0654,0.0645,0.482
"null",365,23,500,878,23,FALSE,"null:exercise_min",1,0,-1e-04,-0.0643,0.0655,0.4935
"null",365,23,500,878,23,FALSE,"null:outdoor_min",1,0,-0.0029,-0.0824,0.0446,0.3975
"null",365,23,500,878,23,FALSE,"null:caffeine_mg",1,0,0,-0.0577,0.0575,0.503
"null",365,23,500,878,23,FALSE,"null:alcohol_units",1,0,0.0011,-0.0548,0.0728,0.5515
