"scenario","days","rep","iter","n_reports","n_factors","converged","hypothesis","sign","truth","est","lo","hi","p_positive"
"effects",365,22,500,887,23,FALSE,"H4",1,0.2899,0.2048,0.0325,0.4064,0.9945
"effects",365,22,500,887,23,FALSE,"null:sleep_efficiency",1,0,0.0511,-0.1001,0.1907,0.7295
"effects",365,22,500,887,23,FALSE,"null:hrv_ms",1,0,-0.0417,-0.189,0.0925,0.282
"effects",365,22,500,887,23,FALSE,"null:resting_hr",1,0,-0.0776,-0.2477,0.06,0.1425
"effects",365,22,500,887,23,FALSE,"null:skin_temp_dev_c",1,0,7e-04,-0.1449,0.1417,0.5055
"effects",365,22,500,887,23,FALSE,"null:exercise_min",1,0,-0.0281,-0.1985,0.124,0.357
"effects",365,22,500,887,23,FALSE,"null:outdoor_min",1,0,0.1084,-0.0452,0.2698,0.9075
"effects",365,22,500,887,23,FALSE,"null:caffeine_mg",1,0,-0.0203,-0.1777,0.1402,0.4015
"effects",365,22,500,887,23,FALSE,"null:alcohol_units",1,0,-0.1165,-0.3026,0.0416,0.084
"effects",365,22,500,887,23,FALSE,"null:work_day",1,0,-0.0843,-0.2741,0.0692,0.1555
"effects",365,22,500,887,23,FALSE,"null:travel",1,0,0.0242,-0.121,0.1737,0.6405
"effects",365,22,500,887,23,FALSE,"null:sick",1,0,0.023,-0.1249,0.1692,0.628
"effects",365,22,500,887,23,FALSE,"null:temp_mean_c",1,0,-0.0694,-0.2911,0.1086,0.224
"effects",365,22,500,887,23,FALSE,"null:precipitation_mm",1,0,0.0428,-0.0766,0.1815,0.759
"effects",365,22,500,887,23,FALSE,"null:sunshine_hours",1,0,0.0072,-0.1488,0.1615,0.5395
"effects",365,22,500,887,23,FALSE,"null:daylight_hours",1,0,0.0037,-0.1951,0.2121,0.519
"effects",365,22,500,887,23,FALSE,"null:pm25",1,0,-0.0049,-0.1437,0.1408,0.472
"effects",365,22,500,887,23,FALSE,"null:indoor_pm25",1,0,-0.0309,-0.1737,0.1102,0.3325
"effects",365,22,500,887,23,FALSE,"null:indoor_voc",1,0,-0.0331,-0.189,0.1154,0.323
"effects",365,22,500,887,23,FALSE,"H5",1,0.5,0.5715,0.3456,0.7518,1
"effects",365,23,500,870,23,FALSE,"H1",1,0.361,0.3871,0.2009,0.5861,1
"effects",365,23,500,870,23,FALSE,"H2",1,0.286,0.3037,0.0846,0.5754,0.997
"effects",365,23,500,870,23,FALSE,"H3a",-1,-0.1475,-0.2123,-0.4141,-0.0202,0.0155
"effects",365,23,500,870,23,FALSE,"H3b",-1,-0.2122,-0.0101,-0.1914,0.1743,0.4585
"effects",365,23,500,870,23,FALSE,"H4",1,0.283,0.2118,0.03,0.3978,0.99
"effects",365,23,500,870,23,FALSE,"null:sleep_efficiency",1,0,-0.0038,-0.1819,0.1706,0.483
"effects",365,23,500,870,23,FALSE,"null:hrv_ms",1,0,0.0076,-0.1633,0.1692,0.5395
"effects",365,23,500,870,23,FALSE,"null:resting_hr",1,0,0.0403,-0.1449,0.2176,0.6585
"effects",365,23,500,870,23,FALSE,"null:skin_temp_dev_c",1,0,0.0542,-0.1091,0.2235,0.7405
"effects",365,23,500,870,23,FALSE,"null:exercise_min",1,0,-0.0359,-0.2489,0.152,0.3595
"effects",365,23,500,870,23,FALSE,"null:outdoor_min",1,0,0.1,-0.1076,0.294,0.844
"effects",365,23,500,870,23,FALSE,"null:caffeine_mg",1,0,0.0949,-0.083,0.2728,0.8555
"effects",365,23,500,870,23,FALSE,"null:alcohol_units",1,0,0.0079,-0.1772,0.1852,0.5365
"effects",365,23,500,870,23,FALSE,"null:work_day",1,0,0.0191,-0.1866,0.2306,0.5685
"effects",365,23,500,870,23,FALSE,"null:travel",1,0,-0.037,-0.229,0.1394,0.3485
"effects",365,23,500,870,23,FALSE,"null:sick",1,0,0.1068,-0.0558,0.2728,0.8885
"effects",365,23,500,870,23,FALSE,"null:temp_mean_c",1,0,-0.0885,-0.3166,0.1382,0.2355
"effects",365,23,500,870,23,FALSE,"null:precipitation_mm",1,0,0.1859,0.017,0.3513,0.986
"effects",365,23,500,870,23,FALSE,"null:sunshine_hours",1,0,0.0217,-0.139,0.1861,0.598
"effects",365,23,500,870,23,FALSE,"null:daylight_hours",1,0,-0.1454,-0.4072,0.0908,0.112
"effects",365,23,500,870,23,FALSE,"null:pm25",1,0,-0.0282,-0.1939,0.1476,0.3555
"effects",365,23,500,870,23,FALSE,"null:indoor_pm25",1,0,-0.0421,-0.2225,0.1472,0.312
"effects",365,23,500,870,23,FALSE,"null:indoor_voc",1,0,-0.0098,-0.1869,0.1668,0.4645
"effects",365,23,500,870,23,FALSE,"H5",1,0.5,0.4307,0.101,0.7051,0.997
"effects",365,24,500,903,23,FALSE,"H1",1,0.3595,0.1969,0.0162,0.3893,0.9825
"effects",365,24,500,903,23,FALSE,"H2",1,0.2859,0.3227,0.1191,0.5599,1
"effects",365,24,500,903,23,FALSE,"H3a",-1,-0.1533,-0.2629,-0.4659,-0.0661,0.0045
"effects",365,24,500,903,23,FALSE,"H3b",-1,-0.2015,-0.1696,-0.3641,0.0107,0.0315
"effects",365,24,500,903,23,FALSE,"H4",1,0.2924,0.1917,0.0083,0.4018,0.979
"effects",365,24,500,903,23,FALSE,"null:sleep_efficiency",1,0,0.0906,-0.0904,0.2723,0.839
"effects",365,24,500,903,23,FALSE,"null:hrv_ms",1,0,0.0452,-0.1203,0.2071,0.7035
"effects",365,24,500,903,23,FALSE,"null:resting_hr",1,0,-0.0955,-0.2545,0.0749,0.139
"effects",365,24,500,903,23,FALSE,"null:skin_temp_dev_c",1,0,-0.0664,-0.2297,0.1005,0.2235
"effects",365,24,500,903,23,FALSE,"null:exercise_min",1,0,0.0141,-0.1767,0.1964,0.5635
"effects",365,24,500,903,23,FALSE,"null:outdoor_min",1,0,-0.1199,-0.3089,0.0725,0.102
"effects",365,24,500,903,23,FALSE,"null:caffeine_mg",1,0,0.0708,-0.0995,0.2535,0.7975
"effects",365,24,500,903,23,FALSE,"null:alcohol_units",1,0,0.0955,-0.0799,0.2908,0.8385
"effects",365,24,500,903,23,FALSE,"null:work_day",1,0,-0.0078,-0.227,0.2114,0.4705
"effects",365,24,500,903,23,FALSE,"null:travel",1,0,0.0051,-0.1702,0.1985,0.524
"effects",365,24,500,903,23,FALSE,"null:sick",1,0,0.124,-0.0464,0.3119,0.913
"effects",365,24,500,903,23,FALSE,"null:temp_mean_c",1,0,-0.0495,-0.2943,0.1816,0.317
"effects",365,24,500,903,23,FALSE,"null:precipitation_mm",1,0,0.096,-0.0498,0.2483,0.8995
"effects",365,24,500,903,23,FALSE,"null:sunshine_hours",1,0,-0.1096,-0.2954,0.0658,0.1115
"effects",365,24,500,903,23,FALSE,"null:daylight_hours",1,0,-0.0322,-0.2685,0.2282,0.391
"effects",365,24,500,903,23,FALSE,"null:pm25",1,0,0.0447,-0.1202,0.2123,0.7095
"effects",365,24,500,903,23,FALSE,"null:indoor_pm25",1,0,0.1163,-0.0554,0.2965,0.911
"effects",365,24,500,903,23,FALSE,"null:indoor_voc",1,0,-0.0436,-0.2209,0.125,0.3075
"effects",365,24,500,903,23,FALSE,"H5",1,0.5,0.4687,0.1881,0.6943,0.9985
"effects",365,25,500,869,22,FALSE,"H1",1,0.3631,0.242,0.0809,0.4231,0.997
"effects",365,25,500,869,22,FALSE,"H2",1,0.2793,0.1333,-0.0383,0.3077,0.941
"effects",365,25,500,869,22,FALSE,"H3a",-1,-0.1455,-0.1063,-0.2668,0.0493,0.0905
"effects",365,25,500,869,22,FALSE,"H3b",-1,-0.2057,-0.1394,-0.3139,0.0142,0.0385
"effects",365,25,500,869,22,FALSE,"H4",1,0.2993,0.0887,-0.0625,0.2602,0.8675
"effects",365,25,500,869,22,FALSE,"null:sleep_efficiency",1,0,0.0409,-0.0995,0.1787,0.711
"effects",365,25,500,869,22,FALSE,"null:hrv_ms",1,0,-0.0501,-0.198,0.0974,0.25
"effects",365,25,500,869,22,FALSE,"null:resting_hr",1,0,-0.0189,-0.1639,0.1297,0.396
"effects",365,25,500,869,22,FALSE,"null:skin_temp_dev_c",1,0,0.1012,-0.0364,0.2531,0.9205
"effects",365,25,500,869,22,FALSE,"null:exercise_min",1,0,0.1545,-0.0053,0.3246,0.9735
"effects",365,25,500,869,22,FALSE,"null:outdoor_min",1,0,0.0353,-0.132,0.1994,0.6515
"effects",365,25,500,869,22,FALSE,"null:caffeine_mg",1,0,-0.0663,-0.2192,0.0814,0.201
"effects",365,25,500,869,22,FALSE,"null:alcohol_units",1,0,-0.0498,-0.2082,0.1046,0.26
"effects",365,25,500,869,22,FALSE,"null:work_day",1,0,-0.094,-0.2744,0.0667,0.1215
"effects",365,25,500,869,22,FALSE,"null:travel",1,0,0.0437,-0.1076,0.1962,0.709
"effects",365,25,500,869,22,FALSE,"null:temp_mean_c",1,0,0.0111,-0.1883,0.2109,0.5525
"effects",365,25,500,869,22,FALSE,"null:precipitation_mm",1,0,0.0288,-0.1045,0.1666,0.6715
"effects",365,25,500,869,22,FALSE,"null:sunshine_hours",1,0,0.0065,-0.1458,0.1581,0.5355
"effects",365,25,500,869,22,FALSE,"null:daylight_hours",1,0,-0.0047,-0.2158,0.2064,0.4815
"effects",365,25,500,869,22,FALSE,"null:pm25",1,0,0.0323,-0.1102,0.1723,0.6755
"effects",365,25,500,869,22,FALSE,"null:indoor_pm25",1,0,0.075,-0.0784,0.2297,0.8315
"effects",365,25,500,869,22,FALSE,"null:indoor_voc",1,0,-0.0676,-0.2259,0.0805,0.205
"effects",365,25,500,869,22,FALSE,"H5",1,0.5,0.656,0.3572,0.8492,0.9995
"effects",365,26,500,878,23,FALSE,"H1",1,0.368,0.1648,0.0133,0.3344,0.9855
"effects",365,26,500,878,23,FALSE,"H2",1,0.2783,0.2169,0.0425,0.4203,0.9915
"effects",365,26,500,878,23,FALSE,"H3a",-1,-0.1643,-0.1112,-0.2915,0.0541,0.0895
"effects",365,26,500,878,23,FALSE,"H3b",-1,-0.2031,-0.1485,-0.3489,0.0168,0.0365
"effects",365,26,500,878,23,FALSE,"H4",1,0.2801,0.1268,-0.0333,0.3055,0.936
"effects",365,26,500,878,23,FALSE,"null:sleep_efficiency",1,0,0.0879,-0.0638,0.2371,0.8625
"effects",365,26,500,878,23,FALSE,"null:hrv_ms",1,0,-0.069,-0.2209,0.0712,0.164
"effects",365,26,500,878,23,FALSE,"null:resting_hr",1,0,0.0387,-0.1129,0.191,0.6925
"effects",365,26,500,878,23,FALSE,"null:skin_temp_dev_c",1,0,-0.0202,-0.1635,0.1181,0.385
"effects",365,26,500,878,23,FALSE,"null:exercise_min",1,0,0.0268,-0.1407,0.1913,0.624
"effects",365,26,500,878,23,FALSE,"null:outdoor_min",1,0,0.0811,-0.0805,0.2481,0.839
"effects",365,26,500,878,23,FALSE,"null:caffeine_mg",1,0,-0.0427,-0.2001,0.1088,0.2895
"effects",365,26,500,878,23,FALSE,"null:alcohol_units",1,0,-0.0223,-0.1969,0.1547,0.394
"effects",365,26,500,878,23,FALSE,"null:work_day",1,0,-0.0288,-0.2221,0.1441,0.37
"effects",365,26,500,878,23,FALSE,"null:travel",1,0,0.0581,-0.1023,0.2308,0.7665
"effects",365,26,500,878,23,FALSE,"null:sick",1,0,-0.0112,-0.1721,0.1329,0.4335
"effects",365,26,500,878,23,FALSE,"null:temp_mean_c",1,0,-0.0359,-0.2149,0.1595,0.3545
"effects",365,26,500,878,23,FALSE,"null:precipitation_mm",1,0,0.0041,-0.1351,0.1495,0.522
"effects",365,26,500,878,23,FALSE,"null:sunshine_hours",1,0,-0.0291,-0.1753,0.1261,0.351
"effects",365,26,500,878,23,FALSE,"null:daylight_hours",1,0,-0.1072,-0.3367,0.0802,0.1295
"effects",365,26,500,878,23,FALSE,"null:pm25",1,0,-0.0257,-0.1713,0.1297,0.3585
"effects",365,26,500,878,23,FALSE,"null:indoor_pm25",1,0,-0.0929,-0.2654,0.0624,0.118
"effects",365,26,500,878,23,FALSE,"null:indoor_voc",1,0,0.174,0.0125,0.3671,0.9845
"effects",365,26,500,878,23,FALSE,"H5",1,0.5,0.4077,0.1195,0.6757,0.9965
"effects",365,27,500,884,23,FALSE,"H1",1,0.3524,0.1977,0.0334,0.3792,0.989
"effects",365,27,500,884,23,FALSE,"H2",1,0.287,0.0573,-0.1316,0.2466,0.727
"effects",365,27,500,884,23,FALSE,"H3a",-1,-0.1505,-0.1458,-0.3264,0.0221,0.0475
"effects",365,27,500,884,23,FALSE,"H3b",-1,-0.2015,-0.0771,-0.2521,0.0829,0.184
"effects",365,27,500,884,23,FALSE,"H4",1,0.2629,0.1638,-0.004,0.3541,0.971
"effects",365,27,500,884,23,FALSE,"null:sleep_efficiency",1,0,0.1857,0.0258,0.3669,0.989
"effects",365,27,500,884,23,FALSE,"null:hrv_ms",1,0,-0.0556,-0.2159,0.108,0.246
"effects",365,27,500,884,23,FALSE,"null:resting_hr",1,0,0.2246,0.0709,0.4105,0.995
"effects",365,27,500,884,23,FALSE,"null:skin_temp_dev_c",1,0,-0.055,-0.2193,0.1027,0.248
"effects",365,27,500,884,23,FALSE,"null:exercise_min",1,0,0.0949,-0.068,0.2812,0.8625
"effects",365,27,500,884,23,FALSE,"null:outdoor_min",1,0,0.0995,-0.079,0.2895,0.878
"effects",365,27,500,884,23,FALSE,"null:caffeine_mg",1,0,0.0431,-0.1171,0.2114,0.7095
"effects",365,27,500,884,23,FALSE,"null:alcohol_units",1,0,-0.0805,-0.2578,0.0926,0.178
"effects",365,27,500,884,23,FALSE,"null:work_day",1,0,0.0057,-0.1904,0.2113,0.526
"effects",365,27,500,884,23,FALSE,"null:travel",1,0,0.0634,-0.1084,0.2479,0.754
"effects",365,27,500,884,23,FALSE,"null:sick",1,0,-0.0776,-0.2572,0.086,0.1865
"effects",365,27,500,884,23,FALSE,"null:temp_mean_c",1,0,-0.0099,-0.2185,0.2284,0.459
"effects",365,27,500,884,23,FALSE,"null:precipitation_mm",1,0,0.0331,-0.1188,0.1803,0.6675
"effects",365,27,500,884,23,FALSE,"null:sunshine_hours",1,0,0.0991,-0.0635,0.2611,0.879
"effects",365,27,500,884,23,FALSE,"null:daylight_hours",1,0,-0.0638,-0.2939,0.1468,0.2815
"effects",365,27,500,884,23,FALSE,"null:pm25",1,0,0.0313,-0.1296,0.1976,0.6365
"effects",365,27,500,884,23,FALSE,"null:indoor_pm25",1,0,-0.1136,-0.2934,0.0517,0.079
"effects",365,27,500,884,23,FALSE,"null:indoor_voc",1,0,0.0422,-0.1261,0.214,0.695
"effects",365,27,500,884,23,FALSE,"H5",1,0.5,0.3952,0.1608,0.602,0.999
"effects",365,28,500,875,23,FALSE,"H1",1,0.3616,0.1387,0.0049,0.2931,0.9805
"effects",365,28,500,875,23,FALSE,"H2",1,0.3093,0.0947,-0.047,0.2673,0.895
"effects",365,28,500,875,23,FALSE,"H3a",-1,-0.1519,-0.1311,-0.2972,0.016,0.038
"effects",365,28,500,875,23,FALSE,"H3b",-1,-0.2165,-0.0984,-0.2519,0.0432,0.085
"effects",365,28,500,875,23,FALSE,"H4",1,0.292,0.0986,-0.0441,0.2542,0.9035
"effects",365,28,500,875,23,FALSE,"null:sleep_efficiency",1,0,0.1078,-0.0215,0.2521,0.945
"effects",365,28,500,875,23,FALSE,"null:hrv_ms",1,0,-0.0503,-0.202,0.0791,0.238
"effects",365,28,500,875,23,FALSE,"null:resting_hr",1,0,-0.0558,-0.2086,0.0745,0.201
"effects",365,28,500,875,23,FALSE,"null:skin_temp_dev_c",1,0,-0.052,-0.2031,0.083,0.2205
"effects",365,28,500,875,23,FALSE,"null:exercise_min",1,0,0.0739,-0.071,0.2303,0.8415
"effects",365,28,500,875,23,FALSE,"null:outdoor_min",1,0,0.0179,-0.1327,0.175,0.5995
"effects",365,28,500,875,23,FALSE,"null:caffeine_mg",1,0,0.0371,-0.1057,0.1969,0.7
"effects",365,28,500,875,23,FALSE,"null:alcohol_units",1,0,-0.0114,-0.1587,0.1235,0.434
"effects",365,28,500,875,23,FALSE,"null:work_day",1,0,-0.0801,-0.2744,0.0908,0.169
"effects",365,28,500,875,23,FALSE,"null:travel",1,0,0.0513,-0.0926,0.1987,0.7575
"effects",365,28,500,875,23,FALSE,"null:sick",1,0,0.0403,-0.1025,0.1912,0.71
"effects",365,28,500,875,23,FALSE,"null:temp_mean_c",1,0,0.0087,-0.1461,0.1887,0.546
"effects",365,28,500,875,23,FALSE,"null:precipitation_mm",1,0,-0.0753,-0.2092,0.0536,0.13
"effects",365,28,500,875,23,FALSE,"null:sunshine_hours",1,0,0.0063,-0.1164,0.1428,0.539
"effects",365,28,500,875,23,FALSE,"null:daylight_hours",1,0,-0.0565,-0.2517,0.1128,0.251
"effects",365,28,500,875,23,FALSE,"null:pm25",1,0,-0.0547,-0.1945,0.0792,0.2025
"effects",365,28,500,875,23,FALSE,"null:indoor_pm25",1,0,0.0172,-0.1172,0.1542,0.6
"effects",365,28,500,875,23,FALSE,"null:indoor_voc",1,0,0.0381,-0.1023,0.1877,0.716
"effects",365,28,500,875,23,FALSE,"H5",1,0.5,0.5759,0.2481,0.8005,0.9995
"effects",365,29,500,886,23,FALSE,"H1",1,0.3573,0.2956,0.1382,0.4565,1
"effects",365,29,500,886,23,FALSE,"H2",1,0.2835,0.095,-0.0796,0.2815,0.8555
"effects",365,29,500,886,23,FALSE,"H3a",-1,-0.1456,-0.1864,-0.3427,-0.0352,0.0065
"effects",365,29,500,886,23,FALSE,"H3b",-1,-0.1905,-0.2075,-0.3714,-0.0518,0.005
"effects",365,29,500,886,23,FALSE,"H4",1,0.2761,0.0691,-0.0928,0.2341,0.808
"effects",365,29,500,886,23,FALSE,"null:sleep_efficiency",1,0,-0.1074,-0.2576,0.0316,0.066
"effects",365,29,500,886,23,FALSE,"null:hrv_ms",1,0,0.0778,-0.0524,0.2258,0.86
"effects",365,29,500,886,23,FALSE,"null:resting_hr",1,0,-0.0649,-0.21,0.0725,0.1625
"effects",365,29,500,886,23,FALSE,"null:skin_temp_dev_c",1,0,0.085,-0.0526,0.2264,0.8815
"effects",365,29,500,886,23,FALSE,"null:exercise_min",1,0,0.0575,-0.1062,0.2241,0.755
"effects",365,29,500,886,23,FALSE,"null:outdoor_min",1,0,-0.1697,-0.3573,-0.0122,0.0195
"effects",365,29,500,886,23,FALSE,"null:caffeine_mg",1,0,-0.002,-0.144,0.1496,0.491
"effects",365,29,500,886,23,FALSE,"null:alcohol_units",1,0,0.0054,-0.1458,0.1581,0.5295
"effects",365,29,500,886,23,FALSE,"null:work_day",1,0,1e-04,-0.1877,0.1847,0.5
"effects",365,29,500,886,23,FALSE,"null:travel",1,0,0.211,0.0452,0.3744,0.994
"effects",365,29,500,886,23,FALSE,"null:sick",1,0,-0.0758,-0.2324,0.076,0.1505
"effects",365,29,500,886,23,FALSE,"null:temp_mean_c",1,0,-0.0071,-0.1995,0.1831,0.473
"effects",365,29,500,886,23,FALSE,"null:precipitation_mm",1,0,0.0817,-0.0489,0.226,0.889
"effects",365,29,500,886,23,FALSE,"null:sunshine_hours",1,0,-0.04,-0.1837,0.0984,0.298
"effects",365,29,500,886,23,FALSE,"null:daylight_hours",1,0,0.0537,-0.1491,0.2736,0.7
"effects",365,29,500,886,23,FALSE,"null:pm25",1,0,0.2092,0.0756,0.3475,0.9985
"effects",365,29,500,886,23,FALSE,"null:indoor_pm25",1,0,-0.0099,-0.1754,0.14,0.4415
"effects",365,29,500,886,23,FALSE,"null:indoor_voc",1,0,0.1037,-0.0376,0.2555,0.9225
"effects",365,29,500,886,23,FALSE,"H5",1,0.5,0.3548,-0.2895,0.8404,0.8775
"effects",365,30,500,885,23,FALSE,"H1",1,0.3597,0.2236,0.0776,0.3752,0.9995
"effects",365,30,500,885,23,FALSE,"H2",1,0.2746,0.1916,0.0159,0.4029,0.9855
"effects",365,30,500,885,23,FALSE,"H3a",-1,-0.1525,-0.1314,-0.28,0.0107,0.0365
"effects",365,30,500,885,23,FALSE,"H3b",-1,-0.1967,-0.2108,-0.3778,-0.0518,0.002
"effects",365,30,500,885,23,FALSE,"H4",1,0.2903,0.1587,0.0047,0.3212,0.9795
"effects",365,30,500,885,23,FALSE,"null:sleep_efficiency",1,0,-0.0226,-0.1578,0.121,0.388
"effects",365,30,500,885,23,FALSE,"null:hrv_ms",1,0,-0.0524,-0.1845,0.0871,0.233
"effects",365,30,500,885,23,FALSE,"null:resting_hr",1,0,0.0757,-0.0565,0.2213,0.87
"effects",365,30,500,885,23,FALSE,"null:skin_temp_dev_c",1,0,-0.0528,-0.1832,0.0717,0.2255
"effects",365,30,500,885,23,FALSE,"null:exercise_min",1,0,-0.02,-0.1833,0.13,0.401
"effects",365,30,500,885,23,FALSE,"null:outdoor_min",1,0,-0.0273,-0.1817,0.1186,0.354
"effects",365,30,500,885,23,FALSE,"null:caffeine_mg",1,0,-0.0706,-0.2128,0.0652,0.172
"effects",365,30,500,885,23,FALSE,"null:alcohol_units",1,0,-0.1184,-0.2883,0.0435,0.0765
"effects",365,30,500,885,23,FALSE,"null:work_day",1,0,-0.0167,-0.1903,0.1649,0.4325
"effects",365,30,500,885,23,FALSE,"null:travel",1,0,0.0536,-0.0829,0.1966,0.7645
"effects",365,30,500,885,23,FALSE,"null:sick",1,0,0.0574,-0.0801,0.2001,0.794
"effects",365,30,500,885,23,FALSE,"null:temp_mean_c",1,0,-0.0239,-0.2085,0.1549,0.391
"effects",365,30,500,885,23,FALSE,"null:precipitation_mm",1,0,0.0561,-0.0709,0.1804,0.815
"effects",365,30,500,885,23,FALSE,"null:sunshine_hours",1,0,0.0083,-0.126,0.1603,0.5485
"effects",365,30,500,885,23,FALSE,"null:daylight_hours",1,0,0.022,-0.1548,0.2218,0.586
"effects",365,30,500,885,23,FALSE,"null:pm25",1,0,-0.0242,-0.154,0.1053,0.373
"effects",365,30,500,885,23,FALSE,"null:indoor_pm25",1,0,-0.0909,-0.2273,0.0513,0.1045
"effects",365,30,500,885,23,FALSE,"null:indoor_voc",1,0,0.011,-0.1342,0.163,0.559
"effects",365,30,500,885,23,FALSE,"H5",1,0.5,0.2305,-0.4765,0.7135,0.776
"effects",365,31,500,880,23,TRUE,"H1",1,0.363,0.2008,0.0308,0.3857,0.9905
"effects",365,31,500,880,23,TRUE,"H2",1,0.2683,0.1486,-0.0031,0.3573,0.97
"effects",365,31,500,880,23,TRUE,"H3a",-1,-0.1368,-0.0985,-0.2702,0.0416,0.0845
"effects",365,31,500,880,23,TRUE,"H3b",-1,-0.1832,-0.0601,-0.22,0.0857,0.199
"effects",365,31,500,880,23,TRUE,"H4",1,0.2944,0.1429,-0.0152,0.3418,0.957
"effects",365,31,500,880,23,TRUE,"null:sleep_efficiency",1,0,0.0331,-0.1104,0.1775,0.681
"effects",365,31,500,880,23,TRUE,"null:hrv_ms",1,0,-0.0735,-0.2383,0.0635,0.1545
"effects",365,31,500,880,23,TRUE,"null:resting_hr",1,0,0.0064,-0.1403,0.1463,0.5335
"effects",365,31,500,880,23,TRUE,"null:skin_temp_dev_c",1,0,0.0652,-0.0781,0.2124,0.8015
"effects",365,31,500,880,23,TRUE,"null:exercise_min",1,0,-0.0123,-0.1656,0.1323,0.445
"effects",365,31,500,880,23,TRUE,"null:outdoor_min",1,0,0.0616,-0.0921,0.2263,0.7895
"effects",365,31,500,880,23,TRUE,"null:caffeine_mg",1,0,0.0015,-0.1449,0.1511,0.5085
"effects",365,31,500,880,23,TRUE,"null:alcohol_units",1,0,0.002,-0.1452,0.1465,0.511
"effects",365,31,500,880,23,TRUE,"null:work_day",1,0,5e-04,-0.1554,0.1683,0.506
"effects",365,31,500,880,23,TRUE,"null:travel",1,0,-0.0665,-0.2312,0.0826,0.1915
"effects",365,31,500,880,23,TRUE,"null:sick",1,0,0.0711,-0.0653,0.2314,0.837
"effects",365,31,500,880,23,TRUE,"null:temp_mean_c",1,0,-0.0524,-0.2777,0.1214,0.2815
"effects",365,31,500,880,23,TRUE,"null:precipitation_mm",1,0,0.0487,-0.0805,0.2018,0.7845
"effects",365,31,500,880,23,TRUE,"null:sunshine_hours",1,0,0.0212,-0.116,0.1702,0.616
"effects",365,31,500,880,23,TRUE,"null:daylight_hours",1,0,0.0313,-0.1523,0.2515,0.638
"effects",365,31,500,880,23,TRUE,"null:pm25",1,0,0.003,-0.1336,0.1376,0.5105
"effects",365,31,500,880,23,TRUE,"null:indoor_pm25",1,0,-0.0138,-0.1648,0.1345,0.4355
"effects",365,31,500,880,23,TRUE,"null:indoor_voc",1,0,-0.0292,-0.1944,0.1197,0.353
"effects",365,31,500,880,23,TRUE,"H5",1,0.5,0.5942,0.3714,0.756,1
"effects",365,32,500,888,23,FALSE,"H1",1,0.3911,0.1706,0.0332,0.3302,0.9945
"effects",365,32,500,888,23,FALSE,"H2",1,0.2936,0.1619,0.0104,0.341,0.979
"effects",365,32,500,888,23,FALSE,"H3a",-1,-0.154,1e-04,-0.1408,0.1365,0.5015
"effects",365,32,500,888,23,FALSE,"H3b",-1,-0.1994,-0.1402,-0.2892,0.0013,0.026
"effects",365,32,500,888,23,FALSE,"H4",1,0.2825,0.1883,0.0342,0.358,0.994
"effects",365,32,500,888,23,FALSE,"null:sleep_efficiency",1,0,0.0586,-0.082,0.1966,0.793
"effects",365,32,500,888,23,FALSE,"null:hrv_ms",1,0,-0.0203,-0.1594,0.1119,0.3875
"effects",365,32,500,888,23,FALSE,"null:resting_hr",1,0,-0.1051,-0.2433,0.0255,0.0545
"effects",365,32,500,888,23,FALSE,"null:skin_temp_dev_c",1,0,-0.0408,-0.167,0.0919,0.265
"effects",365,32,500,888,23,FALSE,"null:exercise_min",1,0,0.0252,-0.1292,0.1768,0.6285
"effects",365,32,500,888,23,FALSE,"null:outdoor_min",1,0,0.0335,-0.1154,0.1884,0.673
"effects",365,32,500,888,23,FALSE,"null:caffeine_mg",1,0,0.037,-0.102,0.179,0.712
"effects",365,32,500,888,23,FALSE,"null:alcohol_units",1,0,-0.0213,-0.1789,0.1311,0.394
"effects",365,32,500,888,23,FALSE,"null:work_day",1,0,0.0317,-0.1304,0.2076,0.643
"effects",365,32,500,888,23,FALSE,"null:travel",1,0,0.0315,-0.1055,0.175,0.677
"effects",365,32,500,888,23,FALSE,"null:sick",1,0,-0.0158,-0.162,0.1346,0.418
"effects",365,32,500,888,23,FALSE,"null:temp_mean_c",1,0,-0.09,-0.2598,0.0643,0.1155
"effects",365,32,500,888,23,FALSE,"null:precipitation_mm",1,0,0.0865,-0.0322,0.2175,0.9235
"effects",365,32,500,888,23,FALSE,"null:sunshine_hours",1,0,0.0242,-0.1051,0.1536,0.6425
"effects",365,32,500,888,23,FALSE,"null:daylight_hours",1,0,-0.0854,-0.268,0.0682,0.1495
"effects",365,32,500,888,23,FALSE,"null:pm25",1,0,-0.0781,-0.2014,0.0479,0.1175
"effects",365,32,500,888,23,FALSE,"null:indoor_pm25",1,0,0.0883,-0.0467,0.2331,0.898
"effects",365,32,500,888,23,FALSE,"null:indoor_voc",1,0,-0.0224,-0.1544,0.1181,0.3775
"effects",365,32,500,888,23,FALSE,"H5",1,0.5,0.0815,-0.5178,0.5938,0.607
"effects",365,33,500,877,23,FALSE,"H1",1,0.3818,0.2318,0.0643,0.4111,0.999
"effects",365,33,500,877,23,FALSE,"H2",1,0.2865,0.1699,-0.0098,0.3649,0.968
"effects",365,33,500,877,23,FALSE,"H3a",-1,-0.1499,-0.0984,-0.2696,0.0586,0.1185
"effects",365,33,500,877,23,FALSE,"H3b",-1,-0.1919,-0.1809,-0.362,-0.0178,0.0115
"effects",365,33,500,877,23,FALSE,"H4",1,0.2962,0.1956,0.0447,0.3787,0.992
