"scenario","days","rep","iter","n_reports","n_factors","converged","hypothesis","sign","truth","est","lo","hi","p_positive"
"null",365,5,1000,861,23,TRUE,"null:alcohol_units",1,0,0.0089,-0.0491,0.1363,0.67375
"null",365,5,1000,861,23,TRUE,"null:work_day",1,0,0.0116,-0.0442,0.1529,0.687
"null",365,5,1000,861,23,TRUE,"null:travel",1,0,-0.0018,-0.0895,0.0723,0.4425
"null",365,5,1000,861,23,TRUE,"null:sick",1,0,-0.0021,-0.1065,0.0712,0.4395
"null",365,5,1000,861,23,TRUE,"null:temp_mean_c",1,0,0.0013,-0.0739,0.0956,0.5545
"null",365,5,1000,861,23,TRUE,"null:precipitation_mm",1,0,0.01,-0.0432,0.1276,0.68025
"null",365,5,1000,861,23,TRUE,"null:sunshine_hours",1,0,-0.0059,-0.1258,0.0509,0.36575
"null",365,5,1000,861,23,TRUE,"null:daylight_hours",1,0,0.004,-0.059,0.11,0.60425
"null",365,5,1000,861,23,TRUE,"null:pm25",1,0,0.0048,-0.0565,0.0987,0.608
"null",365,5,1000,861,23,TRUE,"null:indoor_pm25",1,0,-0.0038,-0.0957,0.0652,0.414
"null",365,5,1000,861,23,TRUE,"null:indoor_voc",1,0,0.0056,-0.0578,0.1101,0.62575
"null",365,5,1000,861,23,TRUE,"H5",1,0,0.071,-0.2961,0.392,0.648
"null",365,6,1000,861,23,FALSE,"H1",1,0,-0.0462,-0.2239,0.1371,0.31425
"null",365,6,1000,861,23,FALSE,"H2",1,0,-0.1417,-0.3436,0.0672,0.09075
"null",365,6,1000,861,23,FALSE,"H3a",-1,0,0.0741,-0.1546,0.2875,0.74375
"null",365,6,1000,861,23,FALSE,"H3b",-1,0,0.0066,-0.2041,0.2319,0.52325
"null",365,6,1000,861,23,FALSE,"H4",1,0,0.0488,-0.1733,0.2757,0.67075
"null",365,6,1000,861,23,FALSE,"null:sleep_efficiency",1,0,0.0197,-0.0672,0.1618,0.70325
"null",365,6,1000,861,23,FALSE,"null:hrv_ms",1,0,-0.0074,-0.13,0.0847,0.39775
"null",365,6,1000,861,23,FALSE,"null:resting_hr",1,0,0.0131,-0.0757,0.1383,0.651
"null",365,6,1000,861,23,FALSE,"null:skin_temp_dev_c",1,0,-0.0343,-0.1825,0.0431,0.214
"null",365,6,1000,861,23,FALSE,"null:exercise_min",1,0,-0.049,-0.2618,0.0376,0.18325
"null",365,6,1000,861,23,FALSE,"null:outdoor_min",1,0,0.0198,-0.0739,0.1941,0.68325
"null",365,6,1000,861,23,FALSE,"null:caffeine_mg",1,0,0.0281,-0.0614,0.1951,0.7425
"null",365,6,1000,861,23,FALSE,"null:alcohol_units",1,0,-0.0317,-0.2142,0.057,0.253
"null",365,6,1000,861,23,FALSE,"null:work_day",1,0,0.0219,-0.0724,0.1945,0.699
"null",365,6,1000,861,23,FALSE,"null:travel",1,0,0.013,-0.0809,0.1502,0.66
"null",365,6,1000,861,23,FALSE,"null:sick",1,0,0.0228,-0.0566,0.1749,0.723
"null",365,6,1000,861,23,FALSE,"null:temp_mean_c",1,0,-0.0026,-0.1296,0.1123,0.46025
"null",365,6,1000,861,23,FALSE,"null:precipitation_mm",1,0,0.0195,-0.0591,0.1476,0.695
"null",365,6,1000,861,23,FALSE,"null:sunshine_hours",1,0,0.0214,-0.0664,0.1656,0.7055
"null",365,6,1000,861,23,FALSE,"null:daylight_hours",1,0,-0.0255,-0.2056,0.0616,0.276
"null",365,6,1000,861,23,FALSE,"null:pm25",1,0,0.0092,-0.0846,0.1295,0.62225
"null",365,6,1000,861,23,FALSE,"null:indoor_pm25",1,0,0.0037,-0.1001,0.1249,0.55675
"null",365,6,1000,861,23,FALSE,"null:indoor_voc",1,0,0.0233,-0.0653,0.1748,0.7135
"null",365,6,1000,861,23,FALSE,"H5",1,0,0.1057,-0.2642,0.4556,0.729
"null",365,7,1000,892,23,TRUE,"H1",1,0,0.0762,-0.081,0.2343,0.8245
"null",365,7,1000,892,23,TRUE,"H2",1,0,0.0363,-0.1324,0.2015,0.6725
"null",365,7,1000,892,23,TRUE,"H3a",-1,0,0.0638,-0.1247,0.2457,0.7455
"null",365,7,1000,892,23,TRUE,"H3b",-1,0,0.0076,-0.179,0.1908,0.531
"null",365,7,1000,892,23,TRUE,"H4",1,0,0.111,-0.0886,0.2982,0.86275
"null",365,7,1000,892,23,TRUE,"null:sleep_efficiency",1,0,-6e-04,-0.0745,0.0601,0.469
"null",365,7,1000,892,23,TRUE,"null:hrv_ms",1,0,-6e-04,-0.0747,0.0647,0.4735
"null",365,7,1000,892,23,TRUE,"null:resting_hr",1,0,-0.0036,-0.0958,0.0457,0.38825
"null",365,7,1000,892,23,TRUE,"null:skin_temp_dev_c",1,0,0,-0.0693,0.0649,0.50275
"null",365,7,1000,892,23,TRUE,"null:exercise_min",1,0,6e-04,-0.063,0.084,0.5275
"null",365,7,1000,892,23,TRUE,"null:outdoor_min",1,0,3e-04,-0.072,0.076,0.519
"null",365,7,1000,892,23,TRUE,"null:caffeine_mg",1,0,0.0032,-0.0505,0.0968,0.59475
"null",365,7,1000,892,23,TRUE,"null:alcohol_units",1,0,0.002,-0.0568,0.0924,0.5635
"null",365,7,1000,892,23,TRUE,"null:work_day",1,0,8e-04,-0.0698,0.0822,0.535
"null",365,7,1000,892,23,TRUE,"null:travel",1,0,0.0092,-0.0357,0.1269,0.68625
"null",365,7,1000,892,23,TRUE,"null:sick",1,0,-0.0031,-0.0947,0.0516,0.40975
"null",365,7,1000,892,23,TRUE,"null:temp_mean_c",1,0,0.0035,-0.0506,0.0913,0.602
"null",365,7,1000,892,23,TRUE,"null:precipitation_mm",1,0,0.0026,-0.0526,0.0879,0.58075
"null",365,7,1000,892,23,TRUE,"null:sunshine_hours",1,0,0.0019,-0.0549,0.0832,0.56275
"null",365,7,1000,892,23,TRUE,"null:daylight_hours",1,0,0,-0.0714,0.0722,0.50125
"null",365,7,1000,892,23,TRUE,"null:pm25",1,0,-0.0041,-0.089,0.0475,0.38675
"null",365,7,1000,892,23,TRUE,"null:indoor_pm25",1,0,-0.0078,-0.1106,0.0382,0.319
"null",365,7,1000,892,23,TRUE,"null:indoor_voc",1,0,0.0081,-0.0361,0.1172,0.67575
"null",365,7,1000,892,23,TRUE,"H5",1,0,-0.1967,-0.5763,0.1662,0.131
"null",365,8,1000,869,23,FALSE,"H1",1,0,-0.0455,-0.197,0.1045,0.28075
"null",365,8,1000,869,23,FALSE,"H2",1,0,0.0241,-0.1246,0.175,0.63125
"null",365,8,1000,869,23,FALSE,"H3a",-1,0,-0.05,-0.2197,0.1249,0.27125
"null",365,8,1000,869,23,FALSE,"H3b",-1,0,-0.0998,-0.2737,0.0732,0.1375
"null",365,8,1000,869,23,FALSE,"H4",1,0,0.2094,0.0267,0.3892,0.98825
"null",365,8,1000,869,23,FALSE,"null:sleep_efficiency",1,0,0.0015,-0.0486,0.0679,0.57
"null",365,8,1000,869,23,FALSE,"null:hrv_ms",1,0,-9e-04,-0.0647,0.0488,0.4575
"null",365,8,1000,869,23,FALSE,"null:resting_hr",1,0,0.0017,-0.0454,0.0683,0.578
"null",365,8,1000,869,23,FALSE,"null:skin_temp_dev_c",1,0,-3e-04,-0.0569,0.0513,0.482
"null",365,8,1000,869,23,FALSE,"null:exercise_min",1,0,-9e-04,-0.0675,0.0511,0.45425
"null",365,8,1000,869,23,FALSE,"null:outdoor_min",1,0,-0.0031,-0.0813,0.0394,0.392
"null",365,8,1000,869,23,FALSE,"null:caffeine_mg",1,0,-0.0014,-0.0709,0.051,0.4385
"null",365,8,1000,869,23,FALSE,"null:alcohol_units",1,0,7e-04,-0.0535,0.0698,0.535
"null",365,8,1000,869,23,FALSE,"null:work_day",1,0,-0.0016,-0.0801,0.0478,0.4355
"null",365,8,1000,869,23,FALSE,"null:travel",1,0,0.0012,-0.0479,0.0692,0.556
"null",365,8,1000,869,23,FALSE,"null:sick",1,0,-0.0024,-0.0814,0.0424,0.40525
"null",365,8,1000,869,23,FALSE,"null:temp_mean_c",1,0,0.0037,-0.0394,0.0805,0.6225
"null",365,8,1000,869,23,FALSE,"null:precipitation_mm",1,0,-4e-04,-0.0601,0.0541,0.477
"null",365,8,1000,869,23,FALSE,"null:sunshine_hours",1,0,0.0035,-0.0378,0.0736,0.61825
"null",365,8,1000,869,23,FALSE,"null:daylight_hours",1,0,0.0019,-0.0458,0.073,0.58475
"null",365,8,1000,869,23,FALSE,"null:pm25",1,0,-4e-04,-0.0617,0.049,0.474
"null",365,8,1000,869,23,FALSE,"null:indoor_pm25",1,0,0.0034,-0.0386,0.0853,0.6125
"null",365,8,1000,869,23,FALSE,"null:indoor_voc",1,0,0,-0.0597,0.0552,0.49525
"null",365,8,1000,869,23,FALSE,"H5",1,0,0.0698,-0.5963,0.6188,0.58775
"null",365,9,1000,856,23,FALSE,"H1",1,0,0.1249,-0.0378,0.2973,0.94075
"null",365,9,1000,856,23,FALSE,"H2",1,0,-0.1502,-0.3372,0.0348,0.053
"null",365,9,1000,856,23,FALSE,"H3a",-1,0,0.1268,-0.0628,0.3021,0.91275
"null",365,9,1000,856,23,FALSE,"H3b",-1,0,-0.0713,-0.248,0.1102,0.21875
"null",365,9,1000,856,23,FALSE,"H4",1,0,-0.0176,-0.1996,0.1706,0.43
"null",365,9,1000,856,23,FALSE,"null:sleep_efficiency",1,0,-0.0748,-0.227,0.0294,0.11125
"null",365,9,1000,856,23,FALSE,"null:hrv_ms",1,0,0.0711,-0.0251,0.2083,0.9005
"null",365,9,1000,856,23,FALSE,"null:resting_hr",1,0,0.0062,-0.096,0.122,0.559
"null",365,9,1000,856,23,FALSE,"null:skin_temp_dev_c",1,0,0.0143,-0.0883,0.1346,0.62275
"null",365,9,1000,856,23,FALSE,"null:exercise_min",1,0,0.0142,-0.1049,0.156,0.6135
"null",365,9,1000,856,23,FALSE,"null:outdoor_min",1,0,0.0037,-0.1121,0.1411,0.542
"null",365,9,1000,856,23,FALSE,"null:caffeine_mg",1,0,-0.0017,-0.1176,0.1158,0.4785
"null",365,9,1000,856,23,FALSE,"null:alcohol_units",1,0,-0.1128,-0.297,0.0126,0.06325
"null",365,9,1000,856,23,FALSE,"null:work_day",1,0,-0.0335,-0.2007,0.0877,0.28575
"null",365,9,1000,856,23,FALSE,"null:travel",1,0,0.0784,-0.0263,0.2482,0.89925
"null",365,9,1000,856,23,FALSE,"null:sick",1,0,-0.0172,-0.175,0.1098,0.379
"null",365,9,1000,856,23,FALSE,"null:temp_mean_c",1,0,-0.0512,-0.2253,0.0625,0.188
"null",365,9,1000,856,23,FALSE,"null:precipitation_mm",1,0,-6e-04,-0.113,0.1035,0.4925
"null",365,9,1000,856,23,FALSE,"null:sunshine_hours",1,0,0.0241,-0.0809,0.1545,0.6775
"null",365,9,1000,856,23,FALSE,"null:daylight_hours",1,0,-0.0384,-0.2057,0.0851,0.243
"null",365,9,1000,856,23,FALSE,"null:pm25",1,0,-0.0149,-0.1223,0.0816,0.361
"null",365,9,1000,856,23,FALSE,"null:indoor_pm25",1,0,-0.0272,-0.1695,0.0748,0.29325
"null",365,9,1000,856,23,FALSE,"null:indoor_voc",1,0,-0.0288,-0.1683,0.0798,0.2885
"null",365,9,1000,856,23,FALSE,"H5",1,0,0.0862,-0.5901,0.6279,0.623
"null",365,10,1000,873,23,TRUE,"H1",1,0,-0.0181,-0.2133,0.1711,0.425
"null",365,10,1000,873,23,TRUE,"H2",1,0,-0.0967,-0.2941,0.0863,0.15725
"null",365,10,1000,873,23,TRUE,"H3a",-1,0,0.0222,-0.1926,0.2349,0.582
"null",365,10,1000,873,23,TRUE,"H3b",-1,0,-0.0362,-0.255,0.1678,0.36275
"null",365,10,1000,873,23,TRUE,"H4",1,0,-0.0129,-0.2311,0.1997,0.45175
"null",365,10,1000,873,23,TRUE,"null:sleep_efficiency",1,0,-8e-04,-0.0846,0.0654,0.4675
"null",365,10,1000,873,23,TRUE,"null:hrv_ms",1,0,-0.0072,-0.1163,0.0441,0.34375
"null",365,10,1000,873,23,TRUE,"null:resting_hr",1,0,0.0036,-0.0554,0.1058,0.59925
"null",365,10,1000,873,23,TRUE,"null:skin_temp_dev_c",1,0,0.004,-0.0534,0.0989,0.604
"null",365,10,1000,873,23,TRUE,"null:exercise_min",1,0,0.0024,-0.06,0.0975,0.57375
"null",365,10,1000,873,23,TRUE,"null:outdoor_min",1,0,0.0013,-0.067,0.0899,0.54225
"null",365,10,1000,873,23,TRUE,"null:caffeine_mg",1,0,-0.0015,-0.0879,0.0648,0.4435
"null",365,10,1000,873,23,TRUE,"null:alcohol_units",1,0,0.0015,-0.0633,0.0966,0.5555
"null",365,10,1000,873,23,TRUE,"null:work_day",1,0,-0.0069,-0.1371,0.0474,0.3465
"null",365,10,1000,873,23,TRUE,"null:travel",1,0,0.0037,-0.0561,0.1091,0.602
"null",365,10,1000,873,23,TRUE,"null:sick",1,0,-0.001,-0.0913,0.0676,0.46825
"null",365,10,1000,873,23,TRUE,"null:temp_mean_c",1,0,6e-04,-0.0764,0.0858,0.5235
"null",365,10,1000,873,23,TRUE,"null:precipitation_mm",1,0,-0.0048,-0.1084,0.0496,0.378
"null",365,10,1000,873,23,TRUE,"null:sunshine_hours",1,0,0.0037,-0.0517,0.104,0.6045
"null",365,10,1000,873,23,TRUE,"null:daylight_hours",1,0,-3e-04,-0.0961,0.071,0.489
"null",365,10,1000,873,23,TRUE,"null:pm25",1,0,5e-04,-0.0658,0.0824,0.5195
"null",365,10,1000,873,23,TRUE,"null:indoor_pm25",1,0,7e-04,-0.0698,0.0915,0.531
"null",365,10,1000,873,23,TRUE,"null:indoor_voc",1,0,-0.0027,-0.094,0.0597,0.4215
"null",365,10,1000,873,23,TRUE,"H5",1,0,-0.0556,-0.2744,0.1775,0.324
"null",365,11,1000,867,23,FALSE,"H1",1,0,0.0657,-0.1004,0.2426,0.781
"null",365,11,1000,867,23,FALSE,"H2",1,0,0.0429,-0.1419,0.2191,0.69075
"null",365,11,1000,867,23,FALSE,"H3a",-1,0,-0.0877,-0.2589,0.0783,0.1535
"null",365,11,1000,867,23,FALSE,"H3b",-1,0,-0.0837,-0.2592,0.0835,0.161
"null",365,11,1000,867,23,FALSE,"H4",1,0,-0.0253,-0.2025,0.1562,0.39025
"null",365,11,1000,867,23,FALSE,"null:sleep_efficiency",1,0,0.0497,-0.048,0.2015,0.82175
"null",365,11,1000,867,23,FALSE,"null:hrv_ms",1,0,-0.0174,-0.1338,0.0828,0.342
"null",365,11,1000,867,23,FALSE,"null:resting_hr",1,0,0.0234,-0.074,0.143,0.68575
"null",365,11,1000,867,23,FALSE,"null:skin_temp_dev_c",1,0,0.039,-0.0543,0.1712,0.77875
"null",365,11,1000,867,23,FALSE,"null:exercise_min",1,0,0.041,-0.0613,0.1983,0.77525
"null",365,11,1000,867,23,FALSE,"null:outdoor_min",1,0,-0.0244,-0.1778,0.0871,0.314
"null",365,11,1000,867,23,FALSE,"null:caffeine_mg",1,0,-0.0328,-0.1751,0.0715,0.259
"null",365,11,1000,867,23,FALSE,"null:alcohol_units",1,0,0.0054,-0.1033,0.1325,0.556
"null",365,11,1000,867,23,FALSE,"null:work_day",1,0,-0.0221,-0.1887,0.0997,0.3365
"null",365,11,1000,867,23,FALSE,"null:travel",1,0,0.0411,-0.0612,0.185,0.77725
"null",365,11,1000,867,23,FALSE,"null:sick",1,0,-0.0313,-0.1699,0.0672,0.2665
"null",365,11,1000,867,23,FALSE,"null:temp_mean_c",1,0,-0.0194,-0.1608,0.0993,0.33975
"null",365,11,1000,867,23,FALSE,"null:precipitation_mm",1,0,-0.0438,-0.1675,0.0509,0.17975
"null",365,11,1000,867,23,FALSE,"null:sunshine_hours",1,0,0.0672,-0.0283,0.2256,0.89375
"null",365,11,1000,867,23,FALSE,"null:daylight_hours",1,0,-0.0426,-0.2139,0.0642,0.21875
"null",365,11,1000,867,23,FALSE,"null:pm25",1,0,-0.0934,-0.2418,0.0095,0.058
"null",365,11,1000,867,23,FALSE,"null:indoor_pm25",1,0,-0.0261,-0.1668,0.0798,0.30225
"null",365,11,1000,867,23,FALSE,"null:indoor_voc",1,0,-0.0176,-0.1581,0.0855,0.3425
"null",365,11,1000,867,23,FALSE,"H5",1,0,-0.1536,-0.691,0.7378,0.35475
"null",365,12,1000,890,23,TRUE,"H1",1,0,-0.081,-0.2557,0.0942,0.184
"null",365,12,1000,890,23,TRUE,"H2",1,0,-0.0235,-0.204,0.1515,0.39075
