"scenario","days","rep","iter","n_reports","n_factors","converged","hypothesis","sign","truth","est","lo","hi","p_positive"
"effects",365,22,1000,887,23,TRUE,"H2",1,0.2803,0.1895,0.0187,0.3698,0.9845
"effects",365,22,1000,887,23,TRUE,"H3a",-1,-0.2171,-0.3543,-0.558,-0.1542,0.00025
"effects",365,22,1000,887,23,TRUE,"H3b",-1,-0.2023,-0.1057,-0.2995,0.084,0.1315
"effects",365,22,1000,887,23,TRUE,"H4",1,0.2899,0.3022,0.1028,0.5009,0.99925
"effects",365,22,1000,887,23,TRUE,"null:sleep_efficiency",1,0,3e-04,-0.0786,0.0889,0.51125
"effects",365,22,1000,887,23,TRUE,"null:hrv_ms",1,0,-0.0082,-0.1242,0.0477,0.33425
"effects",365,22,1000,887,23,TRUE,"null:resting_hr",1,0,-0.0115,-0.1435,0.0453,0.303
"effects",365,22,1000,887,23,TRUE,"null:skin_temp_dev_c",1,0,-6e-04,-0.0873,0.0755,0.47675
"effects",365,22,1000,887,23,TRUE,"null:exercise_min",1,0,-0.0062,-0.1264,0.0592,0.37075
"effects",365,22,1000,887,23,TRUE,"null:outdoor_min",1,0,0.0022,-0.068,0.0997,0.57075
"effects",365,22,1000,887,23,TRUE,"null:caffeine_mg",1,0,-0.0026,-0.1003,0.0659,0.41725
"effects",365,22,1000,887,23,TRUE,"null:alcohol_units",1,0,-0.0144,-0.1747,0.0354,0.28175
"effects",365,22,1000,887,23,TRUE,"null:work_day",1,0,-0.0065,-0.1363,0.0606,0.36775
"effects",365,22,1000,887,23,TRUE,"null:travel",1,0,0.0019,-0.07,0.0957,0.55325
"effects",365,22,1000,887,23,TRUE,"null:sick",1,0,0.0013,-0.0755,0.091,0.5405
"effects",365,22,1000,887,23,TRUE,"null:temp_mean_c",1,0,-0.0082,-0.1408,0.051,0.341
"effects",365,22,1000,887,23,TRUE,"null:precipitation_mm",1,0,0.0035,-0.0604,0.1025,0.584
"effects",365,22,1000,887,23,TRUE,"null:sunshine_hours",1,0,0.0019,-0.0659,0.102,0.55675
"effects",365,22,1000,887,23,TRUE,"null:daylight_hours",1,0,-0.0017,-0.0953,0.0838,0.45075
"effects",365,22,1000,887,23,TRUE,"null:pm25",1,0,2e-04,-0.0737,0.0835,0.508
"effects",365,22,1000,887,23,TRUE,"null:indoor_pm25",1,0,-0.0044,-0.1089,0.0568,0.39125
"effects",365,22,1000,887,23,TRUE,"null:indoor_voc",1,0,-0.0045,-0.1092,0.0554,0.393
"effects",365,22,1000,887,23,TRUE,"H5",1,0.5,0.4873,0.1243,0.7209,0.99425
"effects",365,23,1000,870,23,TRUE,"H1",1,0.361,0.4715,0.277,0.6739,1
"effects",365,23,1000,870,23,TRUE,"H2",1,0.286,0.4343,0.2278,0.6667,1
"effects",365,23,1000,870,23,TRUE,"H3a",-1,-0.1967,-0.279,-0.5032,-0.0535,0.00725
"effects",365,23,1000,870,23,TRUE,"H3b",-1,-0.2122,-0.0319,-0.2452,0.1899,0.381
"effects",365,23,1000,870,23,TRUE,"H4",1,0.283,0.3044,0.0811,0.5244,0.99525
"effects",365,23,1000,870,23,TRUE,"null:sleep_efficiency",1,0,-0.0062,-0.1304,0.0887,0.407
"effects",365,23,1000,870,23,TRUE,"null:hrv_ms",1,0,0.0044,-0.0953,0.125,0.55775
"effects",365,23,1000,870,23,TRUE,"null:resting_hr",1,0,0.0047,-0.0912,0.1276,0.5695
"effects",365,23,1000,870,23,TRUE,"null:skin_temp_dev_c",1,0,0.0172,-0.0701,0.1521,0.69125
"effects",365,23,1000,870,23,TRUE,"null:exercise_min",1,0,-0.0164,-0.173,0.0779,0.334
"effects",365,23,1000,870,23,TRUE,"null:outdoor_min",1,0,-0.0147,-0.1562,0.0836,0.346
"effects",365,23,1000,870,23,TRUE,"null:caffeine_mg",1,0,0.0164,-0.0722,0.1608,0.6725
"effects",365,23,1000,870,23,TRUE,"null:alcohol_units",1,0,0.0048,-0.0985,0.122,0.5675
"effects",365,23,1000,870,23,TRUE,"null:work_day",1,0,0.0031,-0.1161,0.1326,0.55225
"effects",365,23,1000,870,23,TRUE,"null:travel",1,0,0.0071,-0.0957,0.1443,0.59325
"effects",365,23,1000,870,23,TRUE,"null:sick",1,0,0.0314,-0.0524,0.1776,0.75975
"effects",365,23,1000,870,23,TRUE,"null:temp_mean_c",1,0,-0.0283,-0.1878,0.0691,0.25875
"effects",365,23,1000,870,23,TRUE,"null:precipitation_mm",1,0,0.0567,-0.0273,0.2314,0.86225
"effects",365,23,1000,870,23,TRUE,"null:sunshine_hours",1,0,0.0048,-0.0926,0.1286,0.57325
"effects",365,23,1000,870,23,TRUE,"null:daylight_hours",1,0,-0.0352,-0.214,0.0563,0.231
"effects",365,23,1000,870,23,TRUE,"null:pm25",1,0,-0.0082,-0.1338,0.0849,0.39375
"effects",365,23,1000,870,23,TRUE,"null:indoor_pm25",1,0,-0.0093,-0.1444,0.0844,0.374
"effects",365,23,1000,870,23,TRUE,"null:indoor_voc",1,0,-0.0078,-0.139,0.0881,0.401
"effects",365,23,1000,870,23,TRUE,"H5",1,0.5,0.4295,0.1228,0.7163,0.995
"effects",365,24,1000,903,23,TRUE,"H1",1,0.3595,0.2687,0.0805,0.462,0.99675
"effects",365,24,1000,903,23,TRUE,"H2",1,0.2859,0.4016,0.1941,0.6299,1
"effects",365,24,1000,903,23,TRUE,"H3a",-1,-0.2045,-0.3158,-0.5308,-0.1016,0.00125
"effects",365,24,1000,903,23,TRUE,"H3b",-1,-0.2015,-0.2373,-0.4524,-0.0303,0.0135
"effects",365,24,1000,903,23,TRUE,"H4",1,0.2924,0.3333,0.1268,0.5502,1
"effects",365,24,1000,903,23,TRUE,"null:sleep_efficiency",1,0,0.0263,-0.1005,0.1856,0.6705
"effects",365,24,1000,903,23,TRUE,"null:hrv_ms",1,0,0.0264,-0.0926,0.1702,0.678
"effects",365,24,1000,903,23,TRUE,"null:resting_hr",1,0,-0.0576,-0.2123,0.0612,0.18275
"effects",365,24,1000,903,23,TRUE,"null:skin_temp_dev_c",1,0,-0.0523,-0.2037,0.0623,0.1985
"effects",365,24,1000,903,23,TRUE,"null:exercise_min",1,0,-0.0182,-0.1807,0.1105,0.3795
"effects",365,24,1000,903,23,TRUE,"null:outdoor_min",1,0,-0.1007,-0.2923,0.0331,0.0795
"effects",365,24,1000,903,23,TRUE,"null:caffeine_mg",1,0,0.0227,-0.1094,0.175,0.6565
"effects",365,24,1000,903,23,TRUE,"null:alcohol_units",1,0,0.0643,-0.0624,0.2517,0.82375
"effects",365,24,1000,903,23,TRUE,"null:work_day",1,0,0.0133,-0.1333,0.1888,0.5915
"effects",365,24,1000,903,23,TRUE,"null:travel",1,0,0.004,-0.1324,0.1559,0.5305
"effects",365,24,1000,903,23,TRUE,"null:sick",1,0,0.0774,-0.0479,0.2531,0.865
"effects",365,24,1000,903,23,TRUE,"null:temp_mean_c",1,0,-0.0318,-0.2045,0.1204,0.31675
"effects",365,24,1000,903,23,TRUE,"null:precipitation_mm",1,0,0.0656,-0.0419,0.2195,0.86025
"effects",365,24,1000,903,23,TRUE,"null:sunshine_hours",1,0,-0.071,-0.2295,0.0442,0.127
"effects",365,24,1000,903,23,TRUE,"null:daylight_hours",1,0,-0.0393,-0.2153,0.1176,0.27075
"effects",365,24,1000,903,23,TRUE,"null:pm25",1,0,0.0164,-0.1066,0.1468,0.6105
"effects",365,24,1000,903,23,TRUE,"null:indoor_pm25",1,0,0.0748,-0.0499,0.2584,0.86025
"effects",365,24,1000,903,23,TRUE,"null:indoor_voc",1,0,-0.0452,-0.2091,0.0857,0.2435
"effects",365,24,1000,903,23,TRUE,"H5",1,0.5,0.4032,0.0628,0.6745,0.98925
"effects",365,25,1000,869,22,TRUE,"H1",1,0.3631,0.3812,0.1954,0.5679,1
"effects",365,25,1000,869,22,TRUE,"H2",1,0.2793,0.3289,0.1348,0.5219,0.99925
"effects",365,25,1000,869,22,TRUE,"H3a",-1,-0.194,-0.1689,-0.3668,0.033,0.05
"effects",365,25,1000,869,22,TRUE,"H3b",-1,-0.2057,-0.2489,-0.4556,-0.0448,0.009
"effects",365,25,1000,869,22,TRUE,"H4",1,0.2993,0.1437,-0.048,0.3389,0.92525
"effects",365,25,1000,869,22,TRUE,"null:sleep_efficiency",1,0,-7e-04,-0.0965,0.0829,0.481
"effects",365,25,1000,869,22,TRUE,"null:hrv_ms",1,0,-0.008,-0.1186,0.06,0.35975
"effects",365,25,1000,869,22,TRUE,"null:resting_hr",1,0,-0.0028,-0.1018,0.0758,0.44175
"effects",365,25,1000,869,22,TRUE,"null:skin_temp_dev_c",1,0,0.0249,-0.0303,0.1741,0.7715
"effects",365,25,1000,869,22,TRUE,"null:exercise_min",1,0,0.0135,-0.0487,0.1637,0.6865
"effects",365,25,1000,869,22,TRUE,"null:outdoor_min",1,0,0,-0.0933,0.0908,0.4995
"effects",365,25,1000,869,22,TRUE,"null:caffeine_mg",1,0,-0.0161,-0.1518,0.0496,0.29925
"effects",365,25,1000,869,22,TRUE,"null:alcohol_units",1,0,-0.0031,-0.1085,0.0731,0.436
"effects",365,25,1000,869,22,TRUE,"null:work_day",1,0,-0.0121,-0.1668,0.0565,0.32
"effects",365,25,1000,869,22,TRUE,"null:travel",1,0,0.0024,-0.0844,0.1103,0.54625
"effects",365,25,1000,869,22,TRUE,"null:temp_mean_c",1,0,2e-04,-0.1023,0.1096,0.50475
"effects",365,25,1000,869,22,TRUE,"null:precipitation_mm",1,0,0.0049,-0.0681,0.1028,0.59825
"effects",365,25,1000,869,22,TRUE,"null:sunshine_hours",1,0,0.0014,-0.0862,0.0959,0.5305
"effects",365,25,1000,869,22,TRUE,"null:daylight_hours",1,0,3e-04,-0.1014,0.1101,0.50625
"effects",365,25,1000,869,22,TRUE,"null:pm25",1,0,0.0066,-0.0632,0.1228,0.61525
"effects",365,25,1000,869,22,TRUE,"null:indoor_pm25",1,0,0.0097,-0.0536,0.1391,0.667
"effects",365,25,1000,869,22,TRUE,"null:indoor_voc",1,0,-0.0106,-0.1406,0.0587,0.337
"effects",365,25,1000,869,22,TRUE,"H5",1,0.5,0.6527,0.3769,0.8387,1
"effects",365,26,1000,878,23,TRUE,"H1",1,0.368,0.3111,0.1268,0.4907,0.9995
"effects",365,26,1000,878,23,TRUE,"H2",1,0.2783,0.3946,0.1997,0.5965,1
"effects",365,26,1000,878,23,TRUE,"H3a",-1,-0.219,-0.278,-0.479,-0.0696,0.00275
"effects",365,26,1000,878,23,TRUE,"H3b",-1,-0.2031,-0.1916,-0.4056,0.0305,0.042
"effects",365,26,1000,878,23,TRUE,"H4",1,0.2801,0.207,-0.0039,0.4234,0.97325
"effects",365,26,1000,878,23,TRUE,"null:sleep_efficiency",1,0,0.0219,-0.0713,0.177,0.708
"effects",365,26,1000,878,23,TRUE,"null:hrv_ms",1,0,-0.0216,-0.1609,0.0604,0.28525
"effects",365,26,1000,878,23,TRUE,"null:resting_hr",1,0,0.0162,-0.0676,0.1499,0.67
"effects",365,26,1000,878,23,TRUE,"null:skin_temp_dev_c",1,0,-0.0144,-0.1367,0.0737,0.347
"effects",365,26,1000,878,23,TRUE,"null:exercise_min",1,0,-0.0077,-0.1419,0.0985,0.4025
"effects",365,26,1000,878,23,TRUE,"null:outdoor_min",1,0,0.0022,-0.1077,0.1375,0.5335
"effects",365,26,1000,878,23,TRUE,"null:caffeine_mg",1,0,-0.0113,-0.1417,0.0921,0.379
"effects",365,26,1000,878,23,TRUE,"null:alcohol_units",1,0,-0.0106,-0.1412,0.0861,0.376
"effects",365,26,1000,878,23,TRUE,"null:work_day",1,0,-1e-04,-0.1328,0.1321,0.498
"effects",365,26,1000,878,23,TRUE,"null:travel",1,0,0.0103,-0.0906,0.1431,0.62125
"effects",365,26,1000,878,23,TRUE,"null:sick",1,0,-0.0034,-0.1281,0.0927,0.4525
"effects",365,26,1000,878,23,TRUE,"null:temp_mean_c",1,0,-0.0056,-0.1313,0.1268,0.42425
"effects",365,26,1000,878,23,TRUE,"null:precipitation_mm",1,0,0.0094,-0.0828,0.1296,0.61625
"effects",365,26,1000,878,23,TRUE,"null:sunshine_hours",1,0,-0.0175,-0.1531,0.0737,0.32925
"effects",365,26,1000,878,23,TRUE,"null:daylight_hours",1,0,-0.0343,-0.2322,0.0572,0.22775
"effects",365,26,1000,878,23,TRUE,"null:pm25",1,0,-0.0094,-0.1305,0.0884,0.393
"effects",365,26,1000,878,23,TRUE,"null:indoor_pm25",1,0,-0.0361,-0.2064,0.0476,0.21375
"effects",365,26,1000,878,23,TRUE,"null:indoor_voc",1,0,0.078,-0.0194,0.2911,0.888
"effects",365,26,1000,878,23,TRUE,"H5",1,0.5,0.4489,0.1457,0.7146,0.996
"effects",365,27,1000,884,23,TRUE,"H1",1,0.3524,0.2904,0.0997,0.4954,0.9985
"effects",365,27,1000,884,23,TRUE,"H2",1,0.287,0.1536,-0.0877,0.3717,0.90225
"effects",365,27,1000,884,23,TRUE,"H3a",-1,-0.2006,-0.2796,-0.4933,-0.0774,0.003
"effects",365,27,1000,884,23,TRUE,"H3b",-1,-0.2015,-0.1034,-0.3043,0.0958,0.16225
"effects",365,27,1000,884,23,TRUE,"H4",1,0.2629,0.254,0.0407,0.4595,0.9895
"effects",365,27,1000,884,23,TRUE,"null:sleep_efficiency",1,0,0.124,-0.0167,0.2934,0.9495
"effects",365,27,1000,884,23,TRUE,"null:hrv_ms",1,0,-0.04,-0.1962,0.099,0.28575
"effects",365,27,1000,884,23,TRUE,"null:resting_hr",1,0,0.2093,0.0164,0.4089,0.989
"effects",365,27,1000,884,23,TRUE,"null:skin_temp_dev_c",1,0,-0.0476,-0.1988,0.0869,0.2445
"effects",365,27,1000,884,23,TRUE,"null:exercise_min",1,0,0.0704,-0.0882,0.276,0.811
"effects",365,27,1000,884,23,TRUE,"null:outdoor_min",1,0,0.0573,-0.0961,0.2375,0.766
"effects",365,27,1000,884,23,TRUE,"null:caffeine_mg",1,0,0.0291,-0.1128,0.1895,0.66
"effects",365,27,1000,884,23,TRUE,"null:alcohol_units",1,0,-0.0482,-0.2106,0.087,0.25025
"effects",365,27,1000,884,23,TRUE,"null:work_day",1,0,-0.0246,-0.2115,0.1356,0.36825
"effects",365,27,1000,884,23,TRUE,"null:travel",1,0,0.0299,-0.1186,0.1984,0.6545
"effects",365,27,1000,884,23,TRUE,"null:sick",1,0,-0.0378,-0.2041,0.0997,0.3025
"effects",365,27,1000,884,23,TRUE,"null:temp_mean_c",1,0,-0.0192,-0.2104,0.1587,0.411
"effects",365,27,1000,884,23,TRUE,"null:precipitation_mm",1,0,0.0482,-0.077,0.1935,0.769
"effects",365,27,1000,884,23,TRUE,"null:sunshine_hours",1,0,0.0698,-0.0639,0.2337,0.85175
"effects",365,27,1000,884,23,TRUE,"null:daylight_hours",1,0,-0.0363,-0.247,0.1403,0.33025
"effects",365,27,1000,884,23,TRUE,"null:pm25",1,0,0.0309,-0.0982,0.1798,0.69525
"effects",365,27,1000,884,23,TRUE,"null:indoor_pm25",1,0,-0.0978,-0.2624,0.0405,0.0945
"effects",365,27,1000,884,23,TRUE,"null:indoor_voc",1,0,0.0112,-0.1411,0.1617,0.56825
"effects",365,27,1000,884,23,TRUE,"H5",1,0.5,0.3881,0.1337,0.6117,0.99775
"effects",365,28,1000,875,23,TRUE,"H1",1,0.3616,0.231,0.053,0.4102,0.99625
"effects",365,28,1000,875,23,TRUE,"H2",1,0.3093,0.1956,0.0071,0.3856,0.978
"effects",365,28,1000,875,23,TRUE,"H3a",-1,-0.2026,-0.2652,-0.4712,-0.0649,0.00625
"effects",365,28,1000,875,23,TRUE,"H3b",-1,-0.2165,-0.1309,-0.3265,0.0585,0.08625
"effects",365,28,1000,875,23,TRUE,"H4",1,0.292,0.1688,-0.0187,0.3596,0.9595
"effects",365,28,1000,875,23,TRUE,"null:sleep_efficiency",1,0,0.0141,-0.0463,0.1437,0.71
"effects",365,28,1000,875,23,TRUE,"null:hrv_ms",1,0,-0.0115,-0.1329,0.0495,0.31725
"effects",365,28,1000,875,23,TRUE,"null:resting_hr",1,0,-0.0049,-0.1104,0.0628,0.3995
"effects",365,28,1000,875,23,TRUE,"null:skin_temp_dev_c",1,0,-0.0058,-0.1138,0.0561,0.3875
"effects",365,28,1000,875,23,TRUE,"null:exercise_min",1,0,0.0046,-0.0709,0.1175,0.6015
"effects",365,28,1000,875,23,TRUE,"null:outdoor_min",1,0,-0.0013,-0.0938,0.0934,0.468
"effects",365,28,1000,875,23,TRUE,"null:caffeine_mg",1,0,0.0059,-0.0678,0.1178,0.60675
"effects",365,28,1000,875,23,TRUE,"null:alcohol_units",1,0,-0.001,-0.0946,0.0809,0.47675
"effects",365,28,1000,875,23,TRUE,"null:work_day",1,0,-0.0059,-0.144,0.062,0.38575
"effects",365,28,1000,875,23,TRUE,"null:travel",1,0,0.0069,-0.0607,0.121,0.633
"effects",365,28,1000,875,23,TRUE,"null:sick",1,0,0.0053,-0.0621,0.1164,0.6115
"effects",365,28,1000,875,23,TRUE,"null:temp_mean_c",1,0,-8e-04,-0.0979,0.1044,0.4795
"effects",365,28,1000,875,23,TRUE,"null:precipitation_mm",1,0,-0.0213,-0.1489,0.033,0.22525
"effects",365,28,1000,875,23,TRUE,"null:sunshine_hours",1,0,-0.0031,-0.099,0.0746,0.425
"effects",365,28,1000,875,23,TRUE,"null:daylight_hours",1,0,-0.0068,-0.132,0.0679,0.37475
"effects",365,28,1000,875,23,TRUE,"null:pm25",1,0,-0.0112,-0.1285,0.0466,0.3165
"effects",365,28,1000,875,23,TRUE,"null:indoor_pm25",1,0,0.0069,-0.0589,0.118,0.6345
"effects",365,28,1000,875,23,TRUE,"null:indoor_voc",1,0,0.0043,-0.0714,0.1087,0.58625
"effects",365,28,1000,875,23,TRUE,"H5",1,0.5,0.5872,0.2892,0.7968,0.99975
"effects",365,29,1000,886,23,FALSE,"H1",1,0.3573,0.3658,0.1954,0.5348,1
"effects",365,29,1000,886,23,FALSE,"H2",1,0.2835,0.1245,-0.0701,0.3235,0.89425
"effects",365,29,1000,886,23,FALSE,"H3a",-1,-0.1941,-0.2774,-0.4552,-0.1013,0.00075
"effects",365,29,1000,886,23,FALSE,"H3b",-1,-0.1905,-0.2707,-0.4508,-0.0982,0.0015
"effects",365,29,1000,886,23,FALSE,"H4",1,0.2761,0.0562,-0.135,0.2478,0.71925
"effects",365,29,1000,886,23,FALSE,"null:sleep_efficiency",1,0,-0.0765,-0.2198,0.0428,0.107
"effects",365,29,1000,886,23,FALSE,"null:hrv_ms",1,0,0.0481,-0.0685,0.187,0.7855
"effects",365,29,1000,886,23,FALSE,"null:resting_hr",1,0,-0.0116,-0.1358,0.1078,0.4145
"effects",365,29,1000,886,23,FALSE,"null:skin_temp_dev_c",1,0,0.0781,-0.0385,0.2197,0.88825
"effects",365,29,1000,886,23,FALSE,"null:exercise_min",1,0,0.0284,-0.1073,0.1894,0.6665
"effects",365,29,1000,886,23,FALSE,"null:outdoor_min",1,0,-0.115,-0.3084,0.0237,0.0695
"effects",365,29,1000,886,23,FALSE,"null:caffeine_mg",1,0,-0.0102,-0.1425,0.1136,0.42675
"effects",365,29,1000,886,23,FALSE,"null:alcohol_units",1,0,-0.0016,-0.134,0.1321,0.49025
"effects",365,29,1000,886,23,FALSE,"null:work_day",1,0,-0.0186,-0.1862,0.1366,0.3965
"effects",365,29,1000,886,23,FALSE,"null:travel",1,0,0.1554,0.0013,0.3388,0.97775
"effects",365,29,1000,886,23,FALSE,"null:sick",1,0,-0.0528,-0.2024,0.0606,0.186
"effects",365,29,1000,886,23,FALSE,"null:temp_mean_c",1,0,-0.0045,-0.1649,0.1497,0.47125
"effects",365,29,1000,886,23,FALSE,"null:precipitation_mm",1,0,0.0565,-0.0587,0.1915,0.83375
"effects",365,29,1000,886,23,FALSE,"null:sunshine_hours",1,0,-0.0134,-0.1423,0.1015,0.41275
"effects",365,29,1000,886,23,FALSE,"null:daylight_hours",1,0,0.021,-0.1229,0.1871,0.622
"effects",365,29,1000,886,23,FALSE,"null:pm25",1,0,0.1361,0.008,0.2789,0.98475
"effects",365,29,1000,886,23,FALSE,"null:indoor_pm25",1,0,-0.0087,-0.1439,0.1221,0.43675
"effects",365,29,1000,886,23,FALSE,"null:indoor_voc",1,0,0.0557,-0.0675,0.2054,0.8065
"effects",365,29,1000,886,23,FALSE,"H5",1,0.5,0.2122,-0.3288,0.7174,0.8005
"effects",365,30,1000,885,23,FALSE,"H1",1,0.3597,0.3123,0.1602,0.4813,0.99975
"effects",365,30,1000,885,23,FALSE,"H2",1,0.2746,0.2536,0.0816,0.4358,0.99775
"effects",365,30,1000,885,23,FALSE,"H3a",-1,-0.2033,-0.2036,-0.3727,-0.0242,0.01175
"effects",365,30,1000,885,23,FALSE,"H3b",-1,-0.1967,-0.2933,-0.4859,-0.1212,0
"effects",365,30,1000,885,23,FALSE,"H4",1,0.2903,0.2242,0.0358,0.4062,0.99125
"effects",365,30,1000,885,23,FALSE,"null:sleep_efficiency",1,0,-0.0059,-0.1039,0.0595,0.38375
"effects",365,30,1000,885,23,FALSE,"null:hrv_ms",1,0,-0.0088,-0.1136,0.0529,0.35
"effects",365,30,1000,885,23,FALSE,"null:resting_hr",1,0,0.0058,-0.0595,0.106,0.617
"effects",365,30,1000,885,23,FALSE,"null:skin_temp_dev_c",1,0,-0.0022,-0.0943,0.0693,0.444
"effects",365,30,1000,885,23,FALSE,"null:exercise_min",1,0,-0.0121,-0.1474,0.0474,0.30575
"effects",365,30,1000,885,23,FALSE,"null:outdoor_min",1,0,-0.0099,-0.1245,0.0529,0.3315
"effects",365,30,1000,885,23,FALSE,"null:caffeine_mg",1,0,-0.009,-0.122,0.0545,0.34575
"effects",365,30,1000,885,23,FALSE,"null:alcohol_units",1,0,-0.0195,-0.1734,0.0365,0.2525
"effects",365,30,1000,885,23,FALSE,"null:work_day",1,0,-0.0015,-0.1094,0.0796,0.4605
"effects",365,30,1000,885,23,FALSE,"null:travel",1,0,0.0047,-0.0631,0.097,0.595
"effects",365,30,1000,885,23,FALSE,"null:sick",1,0,0.0182,-0.0383,0.15,0.73525
"effects",365,30,1000,885,23,FALSE,"null:temp_mean_c",1,0,-2e-04,-0.087,0.0807,0.49425
"effects",365,30,1000,885,23,FALSE,"null:precipitation_mm",1,0,0.009,-0.0503,0.1125,0.66325
"effects",365,30,1000,885,23,FALSE,"null:sunshine_hours",1,0,-0.0018,-0.0887,0.0763,0.4525
"effects",365,30,1000,885,23,FALSE,"null:daylight_hours",1,0,0,-0.0895,0.0897,0.501
"effects",365,30,1000,885,23,FALSE,"null:pm25",1,0,-0.0036,-0.096,0.0625,0.427
"effects",365,30,1000,885,23,FALSE,"null:indoor_pm25",1,0,-0.0163,-0.1461,0.0405,0.269
"effects",365,30,1000,885,23,FALSE,"null:indoor_voc",1,0,0.0037,-0.069,0.1039,0.5745
"effects",365,30,1000,885,23,FALSE,"H5",1,0.5,0.136,-0.5649,0.65,0.677
"effects",365,31,1000,880,23,TRUE,"H1",1,0.363,0.3545,0.1763,0.5414,1
"effects",365,31,1000,880,23,TRUE,"H2",1,0.2683,0.3168,0.1428,0.5072,0.99925
"effects",365,31,1000,880,23,TRUE,"H3a",-1,-0.1824,-0.177,-0.3755,0.015,0.037
"effects",365,31,1000,880,23,TRUE,"H3b",-1,-0.1832,-0.1318,-0.3324,0.0708,0.0945
"effects",365,31,1000,880,23,TRUE,"H4",1,0.2944,0.3485,0.145,0.5621,0.99875
"effects",365,31,1000,880,23,TRUE,"null:sleep_efficiency",1,0,0,-0.0653,0.0676,0.49975
"effects",365,31,1000,880,23,TRUE,"null:hrv_ms",1,0,-0.0058,-0.1097,0.041,0.3565
"effects",365,31,1000,880,23,TRUE,"null:resting_hr",1,0,6e-04,-0.0635,0.0694,0.5235
"effects",365,31,1000,880,23,TRUE,"null:skin_temp_dev_c",1,0,0.0046,-0.0407,0.0959,0.6205
"effects",365,31,1000,880,23,TRUE,"null:exercise_min",1,0,-0.0036,-0.0949,0.0479,0.3975
"effects",365,31,1000,880,23,TRUE,"null:outdoor_min",1,0,4e-04,-0.0673,0.0705,0.517
"effects",365,31,1000,880,23,TRUE,"null:caffeine_mg",1,0,5e-04,-0.0606,0.068,0.522
"effects",365,31,1000,880,23,TRUE,"null:alcohol_units",1,0,0.0015,-0.0571,0.0855,0.55125
"effects",365,31,1000,880,23,TRUE,"null:work_day",1,0,5e-04,-0.0691,0.0764,0.52025
"effects",365,31,1000,880,23,TRUE,"null:travel",1,0,-0.0033,-0.0882,0.0485,0.39575
"effects",365,31,1000,880,23,TRUE,"null:sick",1,0,0.0043,-0.0432,0.1015,0.6175
"effects",365,31,1000,880,23,TRUE,"null:temp_mean_c",1,0,-0.0014,-0.0868,0.06,0.45225
"effects",365,31,1000,880,23,TRUE,"null:precipitation_mm",1,0,0.0019,-0.0555,0.0827,0.57225
"effects",365,31,1000,880,23,TRUE,"null:sunshine_hours",1,0,7e-04,-0.0576,0.0751,0.52875
"effects",365,31,1000,880,23,TRUE,"null:daylight_hours",1,0,0.0016,-0.0545,0.0902,0.55975
"effects",365,31,1000,880,23,TRUE,"null:pm25",1,0,-3e-04,-0.0719,0.0637,0.48575
"effects",365,31,1000,880,23,TRUE,"null:indoor_pm25",1,0,-1e-04,-0.0711,0.0621,0.49525
"effects",365,31,1000,880,23,TRUE,"null:indoor_voc",1,0,-2e-04,-0.0725,0.0702,0.4895
"effects",365,31,1000,880,23,TRUE,"H5",1,0.5,0.5563,0.3185,0.745,1
"effects",365,32,1000,888,23,TRUE,"H1",1,0.3911,0.2416,0.0707,0.4067,0.999
"effects",365,32,1000,888,23,TRUE,"H2",1,0.2936,0.2577,0.0916,0.4384,0.9985
"effects",365,32,1000,888,23,TRUE,"H3a",-1,-0.2053,-0.0256,-0.2106,0.1544,0.3905
"effects",365,32,1000,888,23,TRUE,"H3b",-1,-0.1994,-0.1734,-0.3589,0.0171,0.03475
"effects",365,32,1000,888,23,TRUE,"H4",1,0.2825,0.2972,0.1158,0.484,0.99975
"effects",365,32,1000,888,23,TRUE,"null:sleep_efficiency",1,0,0.0079,-0.0713,0.1076,0.6325
"effects",365,32,1000,888,23,TRUE,"null:hrv_ms",1,0,-0.0043,-0.1031,0.0763,0.417
"effects",365,32,1000,888,23,TRUE,"null:resting_hr",1,0,-0.0292,-0.1624,0.0373,0.2145
"effects",365,32,1000,888,23,TRUE,"null:skin_temp_dev_c",1,0,-0.0096,-0.1192,0.0665,0.36125
"effects",365,32,1000,888,23,TRUE,"null:exercise_min",1,0,-0.0051,-0.1178,0.0809,0.40925
"effects",365,32,1000,888,23,TRUE,"null:outdoor_min",1,0,-0.0023,-0.1036,0.0888,0.4565
"effects",365,32,1000,888,23,TRUE,"null:caffeine_mg",1,0,0.0043,-0.0778,0.1065,0.57975
"effects",365,32,1000,888,23,TRUE,"null:alcohol_units",1,0,0.0047,-0.0812,0.113,0.58
"effects",365,32,1000,888,23,TRUE,"null:work_day",1,0,0.0023,-0.0934,0.1213,0.549
"effects",365,32,1000,888,23,TRUE,"null:travel",1,0,0.0012,-0.0916,0.1006,0.52925
"effects",365,32,1000,888,23,TRUE,"null:sick",1,0,-1e-04,-0.0957,0.0911,0.4955
"effects",365,32,1000,888,23,TRUE,"null:temp_mean_c",1,0,-0.0273,-0.1628,0.0396,0.22475
"effects",365,32,1000,888,23,TRUE,"null:precipitation_mm",1,0,0.0286,-0.0336,0.1505,0.79425
"effects",365,32,1000,888,23,TRUE,"null:sunshine_hours",1,0,0.0011,-0.08,0.0996,0.5255
"effects",365,32,1000,888,23,TRUE,"null:daylight_hours",1,0,-0.0248,-0.16,0.0461,0.23125
